"year";"plot";"subplot";"species";"observed";"predicted"
2016;5;"C2";"BEMA";2;46,1471934563386
2016;6;"C2";"BEMA";0;NA
2016;7;"C2";"BEMA";6;47,9654345052239
2016;8;"C2";"BEMA";12;49,2464557655538
2016;9;"C2";"BEMA";6;49,7433502450048
2016;1;"C3";"BEMA";1;43,2291560229257
2016;2;"C3";"BEMA";1;41,5456672656999
2016;3;"C3";"BEMA";6;46,6654195864447
2016;4;"C3";"BEMA";1;40,6820948089097
2016;5;"C3";"BEMA";0;NA
2016;6;"C3";"BEMA";2;46,0860193473312
2016;7;"C3";"BEMA";8;47,2413807830705
2016;8;"C3";"BEMA";5;49,1481644117951
2016;9;"C3";"BEMA";8;48,8375201512903
2016;1;"C4";"BEMA";6;43,7264772404109
2016;2;"C4";"BEMA";2;44,0637363415544
2016;3;"C4";"BEMA";2;46,7954437868454
2016;4;"C4";"BEMA";4;38,0910171121657
2016;5;"C4";"BEMA";1;43,8686047472028
2016;6;"C4";"BEMA";1;46,6089719134444
2016;7;"C4";"BEMA";6;46,9820519383983
2016;8;"C4";"BEMA";15;49,0174499805059
2016;9;"C4";"BEMA";15;49,4388474517088
2016;1;"C5";"BEMA";4;44,8798389953717
2016;2;"C5";"BEMA";2;43,9688131336656
2016;3;"C5";"BEMA";2;NA
2016;4;"C5";"BEMA";2;40,3638339811235
2016;5;"C5";"BEMA";0;NA
2016;6;"C5";"BEMA";4;45,5208012799177
2016;7;"C5";"BEMA";10;47,7629848857367
2016;8;"C5";"BEMA";4;46,4445109251598
2016;9;"C5";"BEMA";12;48,7394832977697
2016;1;"C6";"BEMA";0;NA
2016;2;"C6";"BEMA";5;NA
2016;3;"C6";"BEMA";2;46,2100013030626
2016;4;"C6";"BEMA";2;41,594253939804
2016;5;"C6";"BEMA";0;NA
2016;6;"C6";"BEMA";2;45,3759601985003
2016;7;"C6";"BEMA";7;46,3177449404166
2016;8;"C6";"BEMA";16;46,6282367942608
2016;9;"C6";"BEMA";3;NA
2016;1;"D1";"BEMA";2;38,3436971398713
2016;2;"D1";"BEMA";1;38,1736888948338
2016;3;"D1";"BEMA";2;NA
2016;4;"D1";"BEMA";1;44,3139233880244
2016;5;"D1";"BEMA";0;NA
2016;6;"D1";"BEMA";2;42,3378923717112
2016;7;"D1";"BEMA";7;49,0838932362723
2016;8;"D1";"BEMA";5;NA
2016;9;"D1";"BEMA";8;50,2169580597958
2016;1;"D2";"BEMA";3;38,4241847390048
2016;2;"D2";"BEMA";1;39,8417791662679
2016;3;"D2";"BEMA";1;NA
2016;4;"D2";"BEMA";1;42,2910262395731
2016;5;"D2";"BEMA";1;44,2953801815168
2016;6;"D2";"BEMA";1;40,2956819768018
2016;7;"D2";"BEMA";9;48,432596438898
2016;8;"D2";"BEMA";5;49,7648916706923
2016;9;"D2";"BEMA";7;49,2464557655538
2016;1;"D3";"BEMA";1;44,4848306902248
2016;2;"D3";"BEMA";1;43,9893479891793
2016;3;"D3";"BEMA";1;47,209135574745
2016;4;"D3";"BEMA";0;NA
2016;5;"D3";"BEMA";1;NA
2016;6;"D3";"BEMA";0;NA
2016;7;"D3";"BEMA";10;49,4545103432432
2016;8;"D3";"BEMA";3;48,9749122597173
2016;9;"D3";"BEMA";6;49,7433502450048
2016;1;"D4";"BEMA";4;45,2590458865247
2016;2;"D4";"BEMA";3;38,3530320063248
2016;3;"D4";"BEMA";1;NA
2016;4;"D4";"BEMA";0;NA
2016;5;"D4";"BEMA";0;NA
2016;6;"D4";"BEMA";0;NA
2016;7;"D4";"BEMA";7;46,582656855193
2016;8;"D4";"BEMA";2;46,5106787917388
2016;9;"D4";"BEMA";6;NA
2016;1;"D5";"BEMA";5;43,9766813381298
2016;2;"D5";"BEMA";5;42,9170498586731
2016;3;"D5";"BEMA";1;48,9240190318709
2016;4;"D5";"BEMA";2;40,0472966204025
2016;5;"D5";"BEMA";0;NA
2016;6;"D5";"BEMA";1;47,1629978537733
2016;7;"D5";"BEMA";14;49,4545103432432
2016;8;"D5";"BEMA";4;50,2169580597958
2016;9;"D5";"BEMA";13;49,0838932362723
2016;1;"D6";"BEMA";1;43,808396008487
2016;2;"D6";"BEMA";5;45,2443819523643
2016;3;"D6";"BEMA";11;NA
2016;4;"D6";"BEMA";5;38,0588030418583
2016;5;"D6";"BEMA";1;45,6633400313008
2016;6;"D6";"BEMA";3;47,443812909929
2016;7;"D6";"BEMA";12;46,6412416503467
2016;8;"D6";"BEMA";2;49,7433502450048
2016;9;"D6";"BEMA";15;NA
2016;1;"E1";"BEMA";0;NA
2016;2;"E1";"BEMA";2;41,2215321225452
2016;3;"E1";"BEMA";2;47,9127120133059
2016;4;"E1";"BEMA";0;NA
2016;5;"E1";"BEMA";2;41,7249683195127
2016;6;"E1";"BEMA";2;47,0236526478756
2016;7;"E1";"BEMA";7;45,8514529473951
2016;8;"E1";"BEMA";4;47,210266050001
2016;9;"E1";"BEMA";6;50,2169580597958
2016;1;"E2";"BEMA";1;46,447396183413
2016;2;"E2";"BEMA";1;41,2046182815239
2016;3;"E2";"BEMA";1;47,5441998497321
2016;4;"E2";"BEMA";1;42,9807181724067
2016;5;"E2";"BEMA";0;NA
2016;6;"E2";"BEMA";0;NA
2016;7;"E2";"BEMA";9;49,6856182323681
2016;8;"E2";"BEMA";3;45,4688152257151
2016;9;"E2";"BEMA";9;49,6856182323681
2016;1;"E3";"BEMA";1;43,5154950614837
2016;2;"E3";"BEMA";2;45,7334169625599
2016;3;"E3";"BEMA";4;NA
2016;4;"E3";"BEMA";2;40,8007967710782
2016;5;"E3";"BEMA";1;44,1505310921544
2016;6;"E3";"BEMA";0;NA
2016;7;"E3";"BEMA";7;49,1481644117951
2016;8;"E3";"BEMA";2;46,5911383068725
2016;9;"E3";"BEMA";4;48,9505364052151
2016;1;"E4";"BEMA";1;43,8339006034065
2016;2;"E4";"BEMA";2;41,5995226524413
2016;3;"E4";"BEMA";2;47,9152797676386
2016;4;"E4";"BEMA";0;NA
2016;5;"E4";"BEMA";1;44,1483269447557
2016;6;"E4";"BEMA";1;46,9284097993355
2016;7;"E4";"BEMA";9;45,4352339926409
2016;8;"E4";"BEMA";3;50,2169580597958
2016;9;"E4";"BEMA";7;NA
2016;1;"E5";"BEMA";1;43,9284027171558
2016;2;"E5";"BEMA";5;44,0517845263937
2016;3;"E5";"BEMA";1;47,36732208748
2016;4;"E5";"BEMA";1;45,4271654917339
2016;5;"E5";"BEMA";0;NA
2016;6;"E5";"BEMA";3;46,7124078930458
2016;7;"E5";"BEMA";10;46,5584499898818
2016;8;"E5";"BEMA";3;48,1725076644123
2016;9;"E5";"BEMA";12;NA
2016;1;"E6";"BEMA";1;42,9180528643929
2016;2;"E6";"BEMA";5;45,8247818349032
2016;3;"E6";"BEMA";1;46,8303752572374
2016;4;"E6";"BEMA";1;40,9197615212651
2016;5;"E6";"BEMA";0;NA
2016;6;"E6";"BEMA";0;NA
2016;7;"E6";"BEMA";6;48,6529363578372
2016;8;"E6";"BEMA";2;50,2169580597958
2016;9;"E6";"BEMA";2;NA
2016;1;"F1";"BEMA";2;40,9324150969061
2016;2;"F1";"BEMA";4;38,9505505750217
2016;3;"F1";"BEMA";2;NA
2016;4;"F1";"BEMA";1;36,0980068714549
2016;5;"F1";"BEMA";0;NA
2016;6;"F1";"BEMA";2;45,0842817594753
2016;7;"F1";"BEMA";4;48,4379441639202
2016;8;"F1";"BEMA";6;45,4000452323351
2016;9;"F1";"BEMA";12;50,2169580597958
2016;1;"F2";"BEMA";1;37,3656671051869
2016;2;"F2";"BEMA";1;42,501937519967
2016;3;"F2";"BEMA";2;46,6551839273392
2016;4;"F2";"BEMA";1;43,8698801913414
2016;5;"F2";"BEMA";2;NA
2016;6;"F2";"BEMA";3;44,0538923244757
2016;7;"F2";"BEMA";13;47,4754031510127
2016;8;"F2";"BEMA";0;NA
2016;9;"F2";"BEMA";7;49,66915493177
2016;1;"F3";"BEMA";2;41,9402426635046
2016;2;"F3";"BEMA";3;42,9528418987956
2016;3;"F3";"BEMA";3;48,1141580380579
2016;4;"F3";"BEMA";1;42,0636356721586
2016;5;"F3";"BEMA";0;NA
2016;6;"F3";"BEMA";4;41,1549695261053
2016;7;"F3";"BEMA";5;46,0488609462436
2016;8;"F3";"BEMA";1;49,6856182323681
2016;9;"F3";"BEMA";9;50,2169580597958
2016;1;"F4";"BEMA";4;40,7662996310032
2016;2;"F4";"BEMA";2;44,9503496496108
2016;3;"F4";"BEMA";1;46,8256084617164
2016;4;"F4";"BEMA";0;NA
2016;5;"F4";"BEMA";0;NA
2016;6;"F4";"BEMA";1;42,7235448301692
2016;7;"F4";"BEMA";3;43,964719162193
2016;8;"F4";"BEMA";5;50,2169580597958
2016;9;"F4";"BEMA";4;NA
2016;1;"F5";"BEMA";1;44,0906077021034
2016;2;"F5";"BEMA";1;44,7444565950243
2016;3;"F5";"BEMA";1;47,3017659015395
2016;4;"F5";"BEMA";0;NA
2016;5;"F5";"BEMA";2;45,3359190021632
2016;6;"F5";"BEMA";0;NA
2016;7;"F5";"BEMA";6;45,8572844516698
2016;8;"F5";"BEMA";3;48,96056044597
2016;9;"F5";"BEMA";8;50,2169580597958
2016;1;"F6";"BEMA";2;38,9973178180648
2016;2;"F6";"BEMA";1;43,3740118583158
2016;3;"F6";"BEMA";5;46,2935293832733
2016;4;"F6";"BEMA";5;41,6723523216963
2016;5;"F6";"BEMA";0;NA
2016;6;"F6";"BEMA";3;43,9694937047247
2016;7;"F6";"BEMA";4;46,1420395737264
2016;8;"F6";"BEMA";8;50,2169580597958
2016;9;"F6";"BEMA";8;NA
2016;1;"A1";"CETE";0;NA
2016;2;"A1";"CETE";1;NA
2016;3;"A1";"CETE";0;NA
2016;4;"A1";"CETE";0;NA
2016;5;"A1";"CETE";0;NA
2016;6;"A1";"CETE";0;NA
2016;7;"A1";"CETE";0;NA
2016;8;"A1";"CETE";0;NA
2016;9;"A1";"CETE";0;NA
2016;1;"A2";"CETE";0;NA
2016;2;"A2";"CETE";0;NA
2016;3;"A2";"CETE";0;NA
2016;4;"A2";"CETE";0;NA
2016;5;"A2";"CETE";0;NA
2016;6;"A2";"CETE";0;NA
2016;7;"A2";"CETE";0;NA
2016;8;"A2";"CETE";0;NA
2016;9;"A2";"CETE";0;NA
2016;1;"A3";"CETE";0;NA
2016;2;"A3";"CETE";0;NA
2016;3;"A3";"CETE";0;NA
2016;4;"A3";"CETE";0;NA
2016;5;"A3";"CETE";0;NA
2016;6;"A3";"CETE";0;NA
2016;7;"A3";"CETE";1;NA
2016;8;"A3";"CETE";0;NA
2016;9;"A3";"CETE";0;NA
2016;1;"A4";"CETE";0;NA
2016;2;"A4";"CETE";2;NA
2016;3;"A4";"CETE";0;NA
2016;4;"A4";"CETE";0;NA
2016;5;"A4";"CETE";0;NA
2016;6;"A4";"CETE";0;NA
2016;7;"A4";"CETE";0;NA
2016;8;"A4";"CETE";0;NA
2016;9;"A4";"CETE";0;NA
2016;1;"A5";"CETE";0;NA
2016;2;"A5";"CETE";1;NA
2016;3;"A5";"CETE";0;NA
2016;4;"A5";"CETE";0;NA
2016;5;"A5";"CETE";0;NA
2016;6;"A5";"CETE";0;NA
2016;7;"A5";"CETE";1;NA
2016;8;"A5";"CETE";0;NA
2016;9;"A5";"CETE";0;NA
2016;1;"A6";"CETE";0;NA
2016;2;"A6";"CETE";0;NA
2016;3;"A6";"CETE";0;NA
2016;4;"A6";"CETE";0;NA
2016;5;"A6";"CETE";0;NA
2016;6;"A6";"CETE";0;NA
2016;7;"A6";"CETE";0;NA
2016;8;"A6";"CETE";0;NA
2016;9;"A6";"CETE";0;NA
2016;1;"B1";"CETE";0;NA
2016;2;"B1";"CETE";0;NA
2016;3;"B1";"CETE";0;NA
2016;4;"B1";"CETE";0;NA
2016;5;"B1";"CETE";0;NA
2016;6;"B1";"CETE";0;NA
2016;7;"B1";"CETE";0;NA
2016;8;"B1";"CETE";0;NA
2016;9;"B1";"CETE";0;NA
2016;1;"B2";"CETE";2;NA
2016;2;"B2";"CETE";0;NA
2016;3;"B2";"CETE";0;NA
2016;4;"B2";"CETE";0;NA
2016;5;"B2";"CETE";0;NA
2016;6;"B2";"CETE";0;NA
2016;7;"B2";"CETE";0;NA
2016;8;"B2";"CETE";0;NA
2016;9;"B2";"CETE";0;NA
2016;1;"B3";"CETE";0;NA
2016;2;"B3";"CETE";3;NA
2016;3;"B3";"CETE";0;NA
2016;4;"B3";"CETE";0;NA
2016;5;"B3";"CETE";0;NA
2016;6;"B3";"CETE";0;NA
2016;7;"B3";"CETE";0;NA
2016;8;"B3";"CETE";0;NA
2016;9;"B3";"CETE";0;NA
2016;1;"B4";"CETE";0;NA
2016;2;"B4";"CETE";0;NA
2016;3;"B4";"CETE";0;NA
2016;4;"B4";"CETE";0;NA
2016;5;"B4";"CETE";0;NA
2016;6;"B4";"CETE";0;NA
2016;7;"B4";"CETE";0;NA
2016;8;"B4";"CETE";0;NA
2016;9;"B4";"CETE";0;NA
2016;1;"B5";"CETE";0;NA
2016;2;"B5";"CETE";0;NA
2016;3;"B5";"CETE";0;NA
2016;4;"B5";"CETE";0;NA
2016;5;"B5";"CETE";0;NA
2016;6;"B5";"CETE";0;NA
2016;7;"B5";"CETE";0;NA
2016;8;"B5";"CETE";0;NA
2016;9;"B5";"CETE";0;NA
2016;1;"B6";"CETE";0;NA
2016;2;"B6";"CETE";0;NA
2016;3;"B6";"CETE";0;NA
2016;4;"B6";"CETE";0;NA
2016;5;"B6";"CETE";0;NA
2016;6;"B6";"CETE";0;NA
2016;7;"B6";"CETE";0;NA
2016;8;"B6";"CETE";0;NA
2016;9;"B6";"CETE";0;NA
2016;1;"C1";"CETE";0;NA
2016;2;"C1";"CETE";0;NA
2016;3;"C1";"CETE";0;NA
2016;4;"C1";"CETE";0;NA
2016;5;"C1";"CETE";0;NA
2016;6;"C1";"CETE";0;NA
2016;7;"C1";"CETE";0;NA
2016;8;"C1";"CETE";0;NA
2016;9;"C1";"CETE";0;NA
2016;1;"C2";"CETE";0;NA
2016;2;"C2";"CETE";0;NA
2016;3;"C2";"CETE";0;NA
2016;4;"C2";"CETE";0;NA
2016;5;"C2";"CETE";0;NA
2016;6;"C2";"CETE";0;NA
2016;7;"C2";"CETE";0;NA
2016;8;"C2";"CETE";0;NA
2016;9;"C2";"CETE";0;NA
2016;1;"C3";"CETE";0;NA
2016;2;"C3";"CETE";0;NA
2016;3;"C3";"CETE";0;NA
2016;4;"C3";"CETE";0;NA
2016;5;"C3";"CETE";0;NA
2016;6;"C3";"CETE";0;NA
2016;7;"C3";"CETE";0;NA
2016;8;"C3";"CETE";0;NA
2016;9;"C3";"CETE";0;NA
2016;1;"C4";"CETE";0;NA
2016;2;"C4";"CETE";0;NA
2016;3;"C4";"CETE";0;NA
2016;4;"C4";"CETE";2;NA
2016;5;"C4";"CETE";0;NA
2016;6;"C4";"CETE";0;NA
2016;7;"C4";"CETE";0;NA
2016;8;"C4";"CETE";0;NA
2016;9;"C4";"CETE";0;NA
2016;1;"C5";"CETE";0;NA
2016;2;"C5";"CETE";1;NA
2016;3;"C5";"CETE";0;NA
2016;4;"C5";"CETE";0;NA
2016;5;"C5";"CETE";0;NA
2016;6;"C5";"CETE";0;NA
2016;7;"C5";"CETE";0;NA
2016;8;"C5";"CETE";0;NA
2016;9;"C5";"CETE";0;NA
2016;1;"C6";"CETE";0;NA
2016;2;"C6";"CETE";0;NA
2016;3;"C6";"CETE";0;NA
2016;4;"C6";"CETE";0;NA
2016;5;"C6";"CETE";0;NA
2016;6;"C6";"CETE";0;NA
2016;7;"C6";"CETE";0;NA
2016;8;"C6";"CETE";0;NA
2016;9;"C6";"CETE";0;NA
2016;1;"D1";"CETE";1;NA
2016;2;"D1";"CETE";0;NA
2016;3;"D1";"CETE";0;NA
2016;4;"D1";"CETE";0;NA
2016;5;"D1";"CETE";0;NA
2016;6;"D1";"CETE";0;NA
2016;7;"D1";"CETE";0;NA
2016;8;"D1";"CETE";0;NA
2016;9;"D1";"CETE";0;NA
2016;1;"D2";"CETE";0;NA
2016;2;"D2";"CETE";0;NA
2016;3;"D2";"CETE";0;NA
2016;4;"D2";"CETE";0;NA
2016;5;"D2";"CETE";0;NA
2016;6;"D2";"CETE";0;NA
2016;7;"D2";"CETE";0;NA
2016;8;"D2";"CETE";0;NA
2016;9;"D2";"CETE";0;NA
2016;1;"D3";"CETE";0;NA
2016;2;"D3";"CETE";0;NA
2016;3;"D3";"CETE";0;NA
2016;4;"D3";"CETE";0;NA
2016;5;"D3";"CETE";0;NA
2016;6;"D3";"CETE";0;NA
2016;7;"D3";"CETE";0;NA
2016;8;"D3";"CETE";0;NA
2016;9;"D3";"CETE";0;NA
2016;1;"D4";"CETE";0;NA
2016;2;"D4";"CETE";0;NA
2016;3;"D4";"CETE";0;NA
2016;4;"D4";"CETE";0;NA
2016;5;"D4";"CETE";0;NA
2016;6;"D4";"CETE";0;NA
2016;7;"D4";"CETE";0;NA
2016;8;"D4";"CETE";0;NA
2016;9;"D4";"CETE";0;NA
2016;1;"D5";"CETE";0;NA
2016;2;"D5";"CETE";0;NA
2016;3;"D5";"CETE";0;NA
2016;4;"D5";"CETE";1;NA
2016;5;"D5";"CETE";0;NA
2016;6;"D5";"CETE";0;NA
2016;7;"D5";"CETE";0;NA
2016;8;"D5";"CETE";0;NA
2016;9;"D5";"CETE";0;NA
2016;1;"D6";"CETE";0;NA
2016;2;"D6";"CETE";0;NA
2016;3;"D6";"CETE";0;NA
2016;4;"D6";"CETE";0;NA
2016;5;"D6";"CETE";0;NA
2016;6;"D6";"CETE";0;NA
2016;7;"D6";"CETE";0;NA
2016;8;"D6";"CETE";0;NA
2016;9;"D6";"CETE";0;NA
2016;1;"E1";"CETE";3;NA
2016;2;"E1";"CETE";0;NA
2016;3;"E1";"CETE";0;NA
2016;4;"E1";"CETE";0;NA
2016;5;"E1";"CETE";0;NA
2016;6;"E1";"CETE";0;NA
2016;7;"E1";"CETE";0;NA
2016;8;"E1";"CETE";0;NA
2016;9;"E1";"CETE";0;NA
2016;1;"E2";"CETE";2;NA
2016;2;"E2";"CETE";0;NA
2016;3;"E2";"CETE";0;NA
2016;4;"E2";"CETE";0;NA
2016;5;"E2";"CETE";0;NA
2016;6;"E2";"CETE";0;NA
2016;7;"E2";"CETE";0;NA
2016;8;"E2";"CETE";0;NA
2016;9;"E2";"CETE";0;NA
2016;1;"E3";"CETE";0;NA
2016;2;"E3";"CETE";0;NA
2016;3;"E3";"CETE";0;NA
2016;4;"E3";"CETE";0;NA
2016;5;"E3";"CETE";0;NA
2016;6;"E3";"CETE";0;NA
2016;7;"E3";"CETE";0;NA
2016;8;"E3";"CETE";0;NA
2016;9;"E3";"CETE";0;NA
2016;1;"E4";"CETE";0;NA
2016;2;"E4";"CETE";0;NA
2016;3;"E4";"CETE";0;NA
2016;4;"E4";"CETE";3;NA
2016;5;"E4";"CETE";0;NA
2016;6;"E4";"CETE";0;NA
2016;7;"E4";"CETE";0;NA
2016;8;"E4";"CETE";0;NA
2016;9;"E4";"CETE";1;NA
2016;1;"E5";"CETE";1;NA
2016;2;"E5";"CETE";0;NA
2016;3;"E5";"CETE";0;NA
2016;4;"E5";"CETE";1;NA
2016;5;"E5";"CETE";0;NA
2016;6;"E5";"CETE";0;NA
2016;7;"E5";"CETE";0;NA
2016;8;"E5";"CETE";0;NA
2016;9;"E5";"CETE";0;NA
2016;1;"E6";"CETE";0;NA
2016;2;"E6";"CETE";0;NA
2016;3;"E6";"CETE";0;NA
2016;4;"E6";"CETE";0;NA
2016;5;"E6";"CETE";0;NA
2016;6;"E6";"CETE";1;NA
2016;7;"E6";"CETE";0;NA
2016;8;"E6";"CETE";0;NA
2016;9;"E6";"CETE";0;NA
2016;1;"F1";"CETE";0;NA
2016;2;"F1";"CETE";1;NA
2016;3;"F1";"CETE";0;NA
2016;4;"F1";"CETE";0;NA
2016;5;"F1";"CETE";0;NA
2016;6;"F1";"CETE";0;NA
2016;7;"F1";"CETE";0;NA
2016;8;"F1";"CETE";0;NA
2016;9;"F1";"CETE";0;NA
2016;1;"F2";"CETE";1;NA
2016;2;"F2";"CETE";0;NA
2016;3;"F2";"CETE";0;NA
2016;4;"F2";"CETE";0;NA
2016;5;"F2";"CETE";0;NA
2016;6;"F2";"CETE";0;NA
2016;7;"F2";"CETE";0;NA
2016;8;"F2";"CETE";0;NA
2016;9;"F2";"CETE";0;NA
2016;1;"F3";"CETE";0;NA
2016;2;"F3";"CETE";0;NA
2016;3;"F3";"CETE";0;NA
2016;4;"F3";"CETE";0;NA
2016;5;"F3";"CETE";1;NA
2016;6;"F3";"CETE";0;NA
2016;7;"F3";"CETE";0;NA
2016;8;"F3";"CETE";0;NA
2016;9;"F3";"CETE";0;NA
2016;1;"F4";"CETE";0;NA
2016;2;"F4";"CETE";0;NA
2016;3;"F4";"CETE";0;NA
2016;4;"F4";"CETE";0;NA
2016;5;"F4";"CETE";2;NA
2016;6;"F4";"CETE";0;NA
2016;7;"F4";"CETE";0;NA
2016;8;"F4";"CETE";0;NA
2016;9;"F4";"CETE";0;NA
2016;1;"F5";"CETE";1;NA
2016;2;"F5";"CETE";0;NA
2016;3;"F5";"CETE";1;NA
2016;4;"F5";"CETE";0;NA
2016;5;"F5";"CETE";1;NA
2016;6;"F5";"CETE";0;NA
2016;7;"F5";"CETE";0;NA
2016;8;"F5";"CETE";0;NA
2016;9;"F5";"CETE";0;NA
2016;1;"F6";"CETE";0;NA
2016;2;"F6";"CETE";0;NA
2016;3;"F6";"CETE";1;NA
2016;4;"F6";"CETE";0;NA
2016;5;"F6";"CETE";0;NA
2016;6;"F6";"CETE";0;NA
2016;7;"F6";"CETE";0;NA
2016;8;"F6";"CETE";0;NA
2016;9;"F6";"CETE";0;NA
2016;1;"A1";"CHFU";8;8,04920174981008
2016;2;"A1";"CHFU";13;7,95872522040424
