"year";"plot";"subplot";"species";"observed";"predicted"
2016;5;"C2";"BEMA";2;13,4219080989448
2016;6;"C2";"BEMA";0;NA
2016;7;"C2";"BEMA";6;50,01210533374
2016;8;"C2";"BEMA";12;50,01210533374
2016;9;"C2";"BEMA";6;50,01210533374
2016;1;"C3";"BEMA";1;4,08512827316111
2016;2;"C3";"BEMA";1;1,40956160177802
2016;3;"C3";"BEMA";6;26,6037968216379
2016;4;"C3";"BEMA";1;3,62112856735031
2016;5;"C3";"BEMA";0;NA
2016;6;"C3";"BEMA";2;6,78158266356881
2016;7;"C3";"BEMA";8;50,01210533374
2016;8;"C3";"BEMA";5;30,2014974845839
2016;9;"C3";"BEMA";8;50,01210533374
2016;1;"C4";"BEMA";6;5,78501178949308
2016;2;"C4";"BEMA";2;9,37633611403599
2016;3;"C4";"BEMA";2;39,1451288109321
2016;4;"C4";"BEMA";4;11,2482038312476
2016;5;"C4";"BEMA";1;1,51031986212679
2016;6;"C4";"BEMA";1;8,02052587787168
2016;7;"C4";"BEMA";6;50,01210533374
2016;8;"C4";"BEMA";15;37,548178448064
2016;9;"C4";"BEMA";15;29,8576181599403
2016;1;"C5";"BEMA";4;10,1374142189802
2016;2;"C5";"BEMA";2;4,41320313602394
2016;3;"C5";"BEMA";2;NA
2016;4;"C5";"BEMA";2;2,80920399175783
2016;5;"C5";"BEMA";0;NA
2016;6;"C5";"BEMA";4;3,89359951801429
2016;7;"C5";"BEMA";10;50,01210533374
2016;8;"C5";"BEMA";4;50,01210533374
2016;9;"C5";"BEMA";12;50,01210533374
2016;1;"C6";"BEMA";0;NA
2016;2;"C6";"BEMA";5;NA
2016;3;"C6";"BEMA";2;22,7576377084808
2016;4;"C6";"BEMA";2;0,768511863397426
2016;5;"C6";"BEMA";0;NA
2016;6;"C6";"BEMA";2;15,9287503685028
2016;7;"C6";"BEMA";7;50,01210533374
2016;8;"C6";"BEMA";16;34,6448602723259
2016;9;"C6";"BEMA";3;NA
2016;1;"D1";"BEMA";2;14,2110239997256
2016;2;"D1";"BEMA";1;6,36477845915485
2016;3;"D1";"BEMA";2;NA
2016;4;"D1";"BEMA";1;1,30070929391947
2016;5;"D1";"BEMA";0;NA
2016;6;"D1";"BEMA";2;7,51634062332736
2016;7;"D1";"BEMA";7;50,01210533374
2016;8;"D1";"BEMA";5;NA
2016;9;"D1";"BEMA";8;50,01210533374
2016;1;"D2";"BEMA";3;9,30139365810679
2016;2;"D2";"BEMA";1;1,440627749328
2016;3;"D2";"BEMA";1;NA
2016;4;"D2";"BEMA";1;0,706417274738239
2016;5;"D2";"BEMA";1;4,52558263595337
2016;6;"D2";"BEMA";1;10,0029173421372
2016;7;"D2";"BEMA";9;38,9733132287274
2016;8;"D2";"BEMA";5;41,9273020200081
2016;9;"D2";"BEMA";7;50,01210533374
2016;1;"D3";"BEMA";1;7,53245080591334
2016;2;"D3";"BEMA";1;11,3454246070206
2016;3;"D3";"BEMA";1;44,0890408060571
2016;4;"D3";"BEMA";0;NA
2016;5;"D3";"BEMA";1;NA
2016;6;"D3";"BEMA";0;NA
2016;7;"D3";"BEMA";10;50,01210533374
2016;8;"D3";"BEMA";3;27,8017902463488
2016;9;"D3";"BEMA";6;50,01210533374
2016;1;"D4";"BEMA";4;10,893002114718
2016;2;"D4";"BEMA";3;13,696245801637
2016;3;"D4";"BEMA";1;NA
2016;4;"D4";"BEMA";0;NA
2016;5;"D4";"BEMA";0;NA
2016;6;"D4";"BEMA";0;NA
2016;7;"D4";"BEMA";7;50,01210533374
2016;8;"D4";"BEMA";2;50,01210533374
2016;9;"D4";"BEMA";6;NA
2016;1;"D5";"BEMA";5;7,14880690797144
2016;2;"D5";"BEMA";5;6,82566898787301
2016;3;"D5";"BEMA";1;50,01210533374
2016;4;"D5";"BEMA";2;11,5095866941498
2016;5;"D5";"BEMA";0;NA
2016;6;"D5";"BEMA";1;9,20311734213721
2016;7;"D5";"BEMA";14;50,01210533374
2016;8;"D5";"BEMA";4;50,01210533374
2016;9;"D5";"BEMA";13;50,01210533374
2016;1;"D6";"BEMA";1;6,3568996462454
2016;2;"D6";"BEMA";5;11,8278889227846
2016;3;"D6";"BEMA";11;NA
2016;4;"D6";"BEMA";5;4,79178201191635
2016;5;"D6";"BEMA";1;7,65858327707491
2016;6;"D6";"BEMA";3;13,4514144929008
2016;7;"D6";"BEMA";12;50,01210533374
2016;8;"D6";"BEMA";2;50,01210533374
2016;9;"D6";"BEMA";15;NA
2016;1;"E1";"BEMA";0;NA
2016;2;"E1";"BEMA";2;10,7412888495504
2016;3;"E1";"BEMA";2;28,4976696856444
2016;4;"E1";"BEMA";0;NA
2016;5;"E1";"BEMA";2;2,37457770374269
2016;6;"E1";"BEMA";2;6,12205218877271
2016;7;"E1";"BEMA";7;50,01210533374
2016;8;"E1";"BEMA";4;41,9273020200081
2016;9;"E1";"BEMA";6;50,01210533374
2016;1;"E2";"BEMA";1;18,9288618925066
2016;2;"E2";"BEMA";1;1,65199155590162
2016;3;"E2";"BEMA";1;37,548178448064
2016;4;"E2";"BEMA";1;0,720090721757347
2016;5;"E2";"BEMA";0;NA
2016;6;"E2";"BEMA";0;NA
2016;7;"E2";"BEMA";9;38,9733132287274
2016;8;"E2";"BEMA";3;33,5886806419806
2016;9;"E2";"BEMA";9;38,9733132287274
2016;1;"E3";"BEMA";1;4,7654680484882
2016;2;"E3";"BEMA";2;17,6004251034052
2016;3;"E3";"BEMA";4;NA
2016;4;"E3";"BEMA";2;3,74048835003135
2016;5;"E3";"BEMA";1;2,75329782836872
2016;6;"E3";"BEMA";0;NA
2016;7;"E3";"BEMA";7;30,2014974845839
2016;8;"E3";"BEMA";2;50,01210533374
2016;9;"E3";"BEMA";4;50,01210533374
2016;1;"E4";"BEMA";1;17,5317041837316
2016;2;"E4";"BEMA";2;11,4485362558058
2016;3;"E4";"BEMA";2;37,548178448064
2016;4;"E4";"BEMA";0;NA
2016;5;"E4";"BEMA";1;6,93460978723599
2016;6;"E4";"BEMA";1;5,73783984571645
2016;7;"E4";"BEMA";9;33,5886806419806
2016;8;"E4";"BEMA";3;50,01210533374
2016;9;"E4";"BEMA";7;NA
2016;1;"E5";"BEMA";1;10,1363799839758
2016;2;"E5";"BEMA";5;10,959517036685
2016;3;"E5";"BEMA";1;50,01210533374
2016;4;"E5";"BEMA";1;10,4103176520916
2016;5;"E5";"BEMA";0;NA
2016;6;"E5";"BEMA";3;8,18594565797569
2016;7;"E5";"BEMA";10;50,01210533374
2016;8;"E5";"BEMA";3;41,9273020200081
2016;9;"E5";"BEMA";12;NA
2016;1;"E6";"BEMA";1;2,49886142994327
2016;2;"E6";"BEMA";5;16,2593769768478
2016;3;"E6";"BEMA";1;29,5159862749442
2016;4;"E6";"BEMA";1;12,5477927651731
2016;5;"E6";"BEMA";0;NA
2016;6;"E6";"BEMA";0;NA
2016;7;"E6";"BEMA";6;50,01210533374
2016;8;"E6";"BEMA";2;50,01210533374
2016;9;"E6";"BEMA";2;NA
2016;1;"F1";"BEMA";2;7,52988891547726
2016;2;"F1";"BEMA";4;2,27368704559702
2016;3;"F1";"BEMA";2;NA
2016;4;"F1";"BEMA";1;2,18479164313133
2016;5;"F1";"BEMA";0;NA
2016;6;"F1";"BEMA";2;2,07641463742136
2016;7;"F1";"BEMA";4;21,4694101976257
2016;8;"F1";"BEMA";6;50,01210533374
2016;9;"F1";"BEMA";12;50,01210533374
2016;1;"F2";"BEMA";1;4,62939068513755
2016;2;"F2";"BEMA";1;1,84023121095511
2016;3;"F2";"BEMA";2;29,5159862749442
2016;4;"F2";"BEMA";1;3,19131205868076
2016;5;"F2";"BEMA";2;NA
2016;6;"F2";"BEMA";3;12,4028365758458
2016;7;"F2";"BEMA";13;50,01210533374
2016;8;"F2";"BEMA";0;NA
2016;9;"F2";"BEMA";7;50,01210533374
2016;1;"F3";"BEMA";2;21,7360101976257
2016;2;"F3";"BEMA";3;2,26540330052742
2016;3;"F3";"BEMA";3;50,01210533374
2016;4;"F3";"BEMA";1;1,04483330042607
2016;5;"F3";"BEMA";0;NA
2016;6;"F3";"BEMA";4;9,08362455872325
2016;7;"F3";"BEMA";5;50,01210533374
2016;8;"F3";"BEMA";1;38,9733132287274
2016;9;"F3";"BEMA";9;50,01210533374
2016;1;"F4";"BEMA";4;18,3991818873911
2016;2;"F4";"BEMA";2;12,8872027913391
2016;3;"F4";"BEMA";1;34,6448602723259
2016;4;"F4";"BEMA";0;NA
2016;5;"F4";"BEMA";0;NA
2016;6;"F4";"BEMA";1;11,8762642942942
2016;7;"F4";"BEMA";3;23,3362520631201
2016;8;"F4";"BEMA";5;50,01210533374
2016;9;"F4";"BEMA";4;NA
2016;1;"F5";"BEMA";1;19,7612219891656
2016;2;"F5";"BEMA";1;9,26787927348601
2016;3;"F5";"BEMA";1;34,6448602723259
2016;4;"F5";"BEMA";0;NA
2016;5;"F5";"BEMA";2;10,3998388483281
2016;6;"F5";"BEMA";0;NA
2016;7;"F5";"BEMA";6;50,01210533374
2016;8;"F5";"BEMA";3;29,2604542452105
2016;9;"F5";"BEMA";8;50,01210533374
2016;1;"F6";"BEMA";2;15,2985596962655
2016;2;"F6";"BEMA";1;3,19046160343952
2016;3;"F6";"BEMA";5;26,6037968216379
2016;4;"F6";"BEMA";5;3,47693800881721
2016;5;"F6";"BEMA";0;NA
2016;6;"F6";"BEMA";3;6,12205218877271
2016;7;"F6";"BEMA";4;50,01210533374
2016;8;"F6";"BEMA";8;50,01210533374
2016;9;"F6";"BEMA";8;NA
2016;1;"A1";"CETE";0;NA
2016;2;"A1";"CETE";1;NA
2016;3;"A1";"CETE";0;NA
2016;4;"A1";"CETE";0;NA
2016;5;"A1";"CETE";0;NA
2016;6;"A1";"CETE";0;NA
2016;7;"A1";"CETE";0;NA
2016;8;"A1";"CETE";0;NA
2016;9;"A1";"CETE";0;NA
2016;1;"A2";"CETE";0;NA
2016;2;"A2";"CETE";0;NA
2016;3;"A2";"CETE";0;NA
2016;4;"A2";"CETE";0;NA
2016;5;"A2";"CETE";0;NA
2016;6;"A2";"CETE";0;NA
2016;7;"A2";"CETE";0;NA
2016;8;"A2";"CETE";0;NA
2016;9;"A2";"CETE";0;NA
2016;1;"A3";"CETE";0;NA
2016;2;"A3";"CETE";0;NA
2016;3;"A3";"CETE";0;NA
2016;4;"A3";"CETE";0;NA
2016;5;"A3";"CETE";0;NA
2016;6;"A3";"CETE";0;NA
2016;7;"A3";"CETE";1;NA
2016;8;"A3";"CETE";0;NA
2016;9;"A3";"CETE";0;NA
2016;1;"A4";"CETE";0;NA
2016;2;"A4";"CETE";2;NA
2016;3;"A4";"CETE";0;NA
2016;4;"A4";"CETE";0;NA
2016;5;"A4";"CETE";0;NA
2016;6;"A4";"CETE";0;NA
2016;7;"A4";"CETE";0;NA
2016;8;"A4";"CETE";0;NA
2016;9;"A4";"CETE";0;NA
2016;1;"A5";"CETE";0;NA
2016;2;"A5";"CETE";1;NA
2016;3;"A5";"CETE";0;NA
2016;4;"A5";"CETE";0;NA
2016;5;"A5";"CETE";0;NA
2016;6;"A5";"CETE";0;NA
2016;7;"A5";"CETE";1;NA
2016;8;"A5";"CETE";0;NA
2016;9;"A5";"CETE";0;NA
2016;1;"A6";"CETE";0;NA
2016;2;"A6";"CETE";0;NA
2016;3;"A6";"CETE";0;NA
2016;4;"A6";"CETE";0;NA
2016;5;"A6";"CETE";0;NA
2016;6;"A6";"CETE";0;NA
2016;7;"A6";"CETE";0;NA
2016;8;"A6";"CETE";0;NA
2016;9;"A6";"CETE";0;NA
2016;1;"B1";"CETE";0;NA
2016;2;"B1";"CETE";0;NA
2016;3;"B1";"CETE";0;NA
2016;4;"B1";"CETE";0;NA
2016;5;"B1";"CETE";0;NA
2016;6;"B1";"CETE";0;NA
2016;7;"B1";"CETE";0;NA
2016;8;"B1";"CETE";0;NA
2016;9;"B1";"CETE";0;NA
2016;1;"B2";"CETE";2;NA
2016;2;"B2";"CETE";0;NA
2016;3;"B2";"CETE";0;NA
2016;4;"B2";"CETE";0;NA
2016;5;"B2";"CETE";0;NA
2016;6;"B2";"CETE";0;NA
2016;7;"B2";"CETE";0;NA
2016;8;"B2";"CETE";0;NA
2016;9;"B2";"CETE";0;NA
2016;1;"B3";"CETE";0;NA
2016;2;"B3";"CETE";3;NA
2016;3;"B3";"CETE";0;NA
2016;4;"B3";"CETE";0;NA
2016;5;"B3";"CETE";0;NA
2016;6;"B3";"CETE";0;NA
2016;7;"B3";"CETE";0;NA
2016;8;"B3";"CETE";0;NA
2016;9;"B3";"CETE";0;NA
2016;1;"B4";"CETE";0;NA
2016;2;"B4";"CETE";0;NA
2016;3;"B4";"CETE";0;NA
2016;4;"B4";"CETE";0;NA
2016;5;"B4";"CETE";0;NA
2016;6;"B4";"CETE";0;NA
2016;7;"B4";"CETE";0;NA
2016;8;"B4";"CETE";0;NA
2016;9;"B4";"CETE";0;NA
2016;1;"B5";"CETE";0;NA
2016;2;"B5";"CETE";0;NA
2016;3;"B5";"CETE";0;NA
2016;4;"B5";"CETE";0;NA
2016;5;"B5";"CETE";0;NA
2016;6;"B5";"CETE";0;NA
2016;7;"B5";"CETE";0;NA
2016;8;"B5";"CETE";0;NA
2016;9;"B5";"CETE";0;NA
2016;1;"B6";"CETE";0;NA
2016;2;"B6";"CETE";0;NA
2016;3;"B6";"CETE";0;NA
2016;4;"B6";"CETE";0;NA
2016;5;"B6";"CETE";0;NA
2016;6;"B6";"CETE";0;NA
2016;7;"B6";"CETE";0;NA
2016;8;"B6";"CETE";0;NA
2016;9;"B6";"CETE";0;NA
2016;1;"C1";"CETE";0;NA
2016;2;"C1";"CETE";0;NA
2016;3;"C1";"CETE";0;NA
2016;4;"C1";"CETE";0;NA
2016;5;"C1";"CETE";0;NA
2016;6;"C1";"CETE";0;NA
2016;7;"C1";"CETE";0;NA
2016;8;"C1";"CETE";0;NA
2016;9;"C1";"CETE";0;NA
2016;1;"C2";"CETE";0;NA
2016;2;"C2";"CETE";0;NA
2016;3;"C2";"CETE";0;NA
2016;4;"C2";"CETE";0;NA
2016;5;"C2";"CETE";0;NA
2016;6;"C2";"CETE";0;NA
2016;7;"C2";"CETE";0;NA
2016;8;"C2";"CETE";0;NA
2016;9;"C2";"CETE";0;NA
2016;1;"C3";"CETE";0;NA
2016;2;"C3";"CETE";0;NA
2016;3;"C3";"CETE";0;NA
2016;4;"C3";"CETE";0;NA
2016;5;"C3";"CETE";0;NA
2016;6;"C3";"CETE";0;NA
2016;7;"C3";"CETE";0;NA
2016;8;"C3";"CETE";0;NA
2016;9;"C3";"CETE";0;NA
2016;1;"C4";"CETE";0;NA
2016;2;"C4";"CETE";0;NA
2016;3;"C4";"CETE";0;NA
2016;4;"C4";"CETE";2;NA
2016;5;"C4";"CETE";0;NA
2016;6;"C4";"CETE";0;NA
2016;7;"C4";"CETE";0;NA
2016;8;"C4";"CETE";0;NA
2016;9;"C4";"CETE";0;NA
2016;1;"C5";"CETE";0;NA
2016;2;"C5";"CETE";1;NA
2016;3;"C5";"CETE";0;NA
2016;4;"C5";"CETE";0;NA
2016;5;"C5";"CETE";0;NA
2016;6;"C5";"CETE";0;NA
2016;7;"C5";"CETE";0;NA
2016;8;"C5";"CETE";0;NA
2016;9;"C5";"CETE";0;NA
2016;1;"C6";"CETE";0;NA
2016;2;"C6";"CETE";0;NA
2016;3;"C6";"CETE";0;NA
2016;4;"C6";"CETE";0;NA
2016;5;"C6";"CETE";0;NA
2016;6;"C6";"CETE";0;NA
2016;7;"C6";"CETE";0;NA
2016;8;"C6";"CETE";0;NA
2016;9;"C6";"CETE";0;NA
2016;1;"D1";"CETE";1;NA
2016;2;"D1";"CETE";0;NA
2016;3;"D1";"CETE";0;NA
2016;4;"D1";"CETE";0;NA
2016;5;"D1";"CETE";0;NA
2016;6;"D1";"CETE";0;NA
2016;7;"D1";"CETE";0;NA
2016;8;"D1";"CETE";0;NA
2016;9;"D1";"CETE";0;NA
2016;1;"D2";"CETE";0;NA
2016;2;"D2";"CETE";0;NA
2016;3;"D2";"CETE";0;NA
2016;4;"D2";"CETE";0;NA
2016;5;"D2";"CETE";0;NA
2016;6;"D2";"CETE";0;NA
2016;7;"D2";"CETE";0;NA
2016;8;"D2";"CETE";0;NA
2016;9;"D2";"CETE";0;NA
2016;1;"D3";"CETE";0;NA
2016;2;"D3";"CETE";0;NA
2016;3;"D3";"CETE";0;NA
2016;4;"D3";"CETE";0;NA
2016;5;"D3";"CETE";0;NA
2016;6;"D3";"CETE";0;NA
2016;7;"D3";"CETE";0;NA
2016;8;"D3";"CETE";0;NA
2016;9;"D3";"CETE";0;NA
2016;1;"D4";"CETE";0;NA
2016;2;"D4";"CETE";0;NA
2016;3;"D4";"CETE";0;NA
2016;4;"D4";"CETE";0;NA
2016;5;"D4";"CETE";0;NA
2016;6;"D4";"CETE";0;NA
2016;7;"D4";"CETE";0;NA
2016;8;"D4";"CETE";0;NA
2016;9;"D4";"CETE";0;NA
2016;1;"D5";"CETE";0;NA
2016;2;"D5";"CETE";0;NA
2016;3;"D5";"CETE";0;NA
2016;4;"D5";"CETE";1;NA
2016;5;"D5";"CETE";0;NA
2016;6;"D5";"CETE";0;NA
2016;7;"D5";"CETE";0;NA
2016;8;"D5";"CETE";0;NA
2016;9;"D5";"CETE";0;NA
2016;1;"D6";"CETE";0;NA
2016;2;"D6";"CETE";0;NA
2016;3;"D6";"CETE";0;NA
2016;4;"D6";"CETE";0;NA
2016;5;"D6";"CETE";0;NA
2016;6;"D6";"CETE";0;NA
2016;7;"D6";"CETE";0;NA
2016;8;"D6";"CETE";0;NA
2016;9;"D6";"CETE";0;NA
2016;1;"E1";"CETE";3;NA
2016;2;"E1";"CETE";0;NA
2016;3;"E1";"CETE";0;NA
2016;4;"E1";"CETE";0;NA
2016;5;"E1";"CETE";0;NA
2016;6;"E1";"CETE";0;NA
2016;7;"E1";"CETE";0;NA
2016;8;"E1";"CETE";0;NA
2016;9;"E1";"CETE";0;NA
2016;1;"E2";"CETE";2;NA
2016;2;"E2";"CETE";0;NA
2016;3;"E2";"CETE";0;NA
2016;4;"E2";"CETE";0;NA
2016;5;"E2";"CETE";0;NA
2016;6;"E2";"CETE";0;NA
2016;7;"E2";"CETE";0;NA
2016;8;"E2";"CETE";0;NA
2016;9;"E2";"CETE";0;NA
2016;1;"E3";"CETE";0;NA
2016;2;"E3";"CETE";0;NA
2016;3;"E3";"CETE";0;NA
2016;4;"E3";"CETE";0;NA
2016;5;"E3";"CETE";0;NA
2016;6;"E3";"CETE";0;NA
2016;7;"E3";"CETE";0;NA
2016;8;"E3";"CETE";0;NA
2016;9;"E3";"CETE";0;NA
2016;1;"E4";"CETE";0;NA
2016;2;"E4";"CETE";0;NA
2016;3;"E4";"CETE";0;NA
2016;4;"E4";"CETE";3;NA
2016;5;"E4";"CETE";0;NA
2016;6;"E4";"CETE";0;NA
2016;7;"E4";"CETE";0;NA
2016;8;"E4";"CETE";0;NA
2016;9;"E4";"CETE";1;NA
2016;1;"E5";"CETE";1;NA
2016;2;"E5";"CETE";0;NA
2016;3;"E5";"CETE";0;NA
2016;4;"E5";"CETE";1;NA
2016;5;"E5";"CETE";0;NA
2016;6;"E5";"CETE";0;NA
2016;7;"E5";"CETE";0;NA
2016;8;"E5";"CETE";0;NA
2016;9;"E5";"CETE";0;NA
2016;1;"E6";"CETE";0;NA
2016;2;"E6";"CETE";0;NA
2016;3;"E6";"CETE";0;NA
2016;4;"E6";"CETE";0;NA
2016;5;"E6";"CETE";0;NA
2016;6;"E6";"CETE";1;NA
2016;7;"E6";"CETE";0;NA
2016;8;"E6";"CETE";0;NA
2016;9;"E6";"CETE";0;NA
2016;1;"F1";"CETE";0;NA
2016;2;"F1";"CETE";1;NA
2016;3;"F1";"CETE";0;NA
2016;4;"F1";"CETE";0;NA
2016;5;"F1";"CETE";0;NA
2016;6;"F1";"CETE";0;NA
2016;7;"F1";"CETE";0;NA
2016;8;"F1";"CETE";0;NA
2016;9;"F1";"CETE";0;NA
2016;1;"F2";"CETE";1;NA
2016;2;"F2";"CETE";0;NA
2016;3;"F2";"CETE";0;NA
2016;4;"F2";"CETE";0;NA
2016;5;"F2";"CETE";0;NA
2016;6;"F2";"CETE";0;NA
2016;7;"F2";"CETE";0;NA
2016;8;"F2";"CETE";0;NA
2016;9;"F2";"CETE";0;NA
2016;1;"F3";"CETE";0;NA
2016;2;"F3";"CETE";0;NA
2016;3;"F3";"CETE";0;NA
2016;4;"F3";"CETE";0;NA
2016;5;"F3";"CETE";1;NA
2016;6;"F3";"CETE";0;NA
2016;7;"F3";"CETE";0;NA
2016;8;"F3";"CETE";0;NA
2016;9;"F3";"CETE";0;NA
2016;1;"F4";"CETE";0;NA
2016;2;"F4";"CETE";0;NA
2016;3;"F4";"CETE";0;NA
2016;4;"F4";"CETE";0;NA
2016;5;"F4";"CETE";2;NA
2016;6;"F4";"CETE";0;NA
2016;7;"F4";"CETE";0;NA
2016;8;"F4";"CETE";0;NA
2016;9;"F4";"CETE";0;NA
2016;1;"F5";"CETE";1;NA
2016;2;"F5";"CETE";0;NA
2016;3;"F5";"CETE";1;NA
2016;4;"F5";"CETE";0;NA
2016;5;"F5";"CETE";1;NA
2016;6;"F5";"CETE";0;NA
2016;7;"F5";"CETE";0;NA
2016;8;"F5";"CETE";0;NA
2016;9;"F5";"CETE";0;NA
2016;1;"F6";"CETE";0;NA
2016;2;"F6";"CETE";0;NA
2016;3;"F6";"CETE";1;NA
2016;4;"F6";"CETE";0;NA
2016;5;"F6";"CETE";0;NA
2016;6;"F6";"CETE";0;NA
2016;7;"F6";"CETE";0;NA
2016;8;"F6";"CETE";0;NA
2016;9;"F6";"CETE";0;NA
2016;1;"A1";"CHFU";8;192,419895056733
2016;2;"A1";"CHFU";13;194,856181588457
2016;3;"A1";"CHFU";83;NA
2016;4;"A1";"CHFU";20;NA
2016;5;"A1";"CHFU";46;NA
2016;6;"A1";"CHFU";41;NA
