"year";"plot";"subplot";"species";"observed";"predicted"
2019;5;"C1";"POMA";25;82,8739772914992
2019;5;"C1";"POMO";0;NA
2019;5;"C1";"PUPA";0;NA
2019;5;"C1";"SASO";0;NA
2019;5;"C1";"SCLA";0;NA
2019;5;"C1";"SOAS";0;NA
2019;5;"C1";"SPRU";0;NA
2019;5;"C1";"SUSP";0;NA
2017;1;"E6";"BEMA";0;NA
2017;1;"E6";"CETE";0;NA
2017;1;"E6";"CHFU";14;NA
2017;1;"E6";"CHMI";0;NA
2017;1;"E6";"HOMA";300;10,9233598319471
2017;1;"E6";"LEMA";210;67,8602721169395
2017;1;"E6";"MEEL";0;NA
2017;1;"E6";"MESU";0;NA
2017;1;"E6";"PAIN";35;0,372874418057703
2017;1;"E6";"PLCO";0;NA
2017;1;"E6";"POMA";16;41,7387205466545
2017;1;"E6";"POMO";0;NA
2017;1;"E6";"PUPA";30;933,434834341072
2017;1;"E6";"SASO";2;1820,9214068962
2017;1;"E6";"SCLA";0;NA
2017;1;"E6";"SOAS";0;NA
2017;1;"E6";"SPRU";0;NA
2017;1;"E6";"SUSP";0;NA
2016;7;"C4";"BEMA";6;59,6318296565248
2016;7;"C4";"CETE";0;NA
2016;7;"C4";"CHFU";0;NA
2016;7;"C4";"CHMI";0;NA
2016;7;"C4";"HOMA";0;NA
2016;7;"C4";"LEMA";0;NA
2016;7;"C4";"MEEL";0;NA
2016;7;"C4";"MESU";1;92,6443042396093
2016;7;"C4";"PAIN";0;NA
2016;7;"C4";"PLCO";0;NA
2016;7;"C4";"POMA";9;4717,51095016114
2016;7;"C4";"POMO";0;NA
2016;7;"C4";"PUPA";0;NA
2016;7;"C4";"SASO";19;16,0924892946615
2016;7;"C4";"SCLA";3;NA
2016;7;"C4";"SOAS";0;NA
2016;7;"C4";"SPRU";0;NA
2016;7;"C4";"SUSP";0;NA
2019;4;"B5";"BEMA";3;19,0678832097823
2019;4;"B5";"CETE";0;NA
2019;4;"B5";"CHFU";5;NA
2019;4;"B5";"CHMI";0;NA
2019;4;"B5";"HOMA";350;18,6979226378178
2019;4;"B5";"LEMA";5;85,9337968872398
2019;4;"B5";"MEEL";0;NA
2019;4;"B5";"MESU";0;NA
2019;4;"B5";"PAIN";2;3,99358031335501
2019;4;"B5";"PLCO";0;NA
2019;4;"B5";"POMA";20;103,213462004041
2019;4;"B5";"POMO";0;NA
2019;4;"B5";"PUPA";0;NA
2019;4;"B5";"SASO";0;NA
2019;4;"B5";"SCLA";0;NA
2019;4;"B5";"SOAS";0;NA
2019;4;"B5";"SPRU";0;NA
2019;4;"B5";"SUSP";0;NA
2016;3;"E1";"BEMA";2;22,6924557372183
2016;3;"E1";"CETE";0;NA
2016;3;"E1";"CHFU";30;940,155337719476
2016;3;"E1";"CHMI";0;NA
2016;3;"E1";"HOMA";100;72,5167743968999
2016;3;"E1";"LEMA";0;NA
2016;3;"E1";"MEEL";0;NA
2016;3;"E1";"MESU";1;55,2415802250365
2016;3;"E1";"PAIN";0;NA
2016;3;"E1";"PLCO";0;NA
2016;3;"E1";"POMA";0;NA
2016;3;"E1";"POMO";0;NA
2016;3;"E1";"PUPA";0;NA
2016;3;"E1";"SASO";0;NA
2016;3;"E1";"SCLA";0;NA
2016;3;"E1";"SOAS";0;NA
2016;3;"E1";"SPRU";0;NA
2016;3;"E1";"SUSP";0;NA
2016;9;"E2";"BEMA";9;22,2841306189302
2016;9;"E2";"CETE";0;NA
2016;9;"E2";"CHFU";0;NA
2016;9;"E2";"CHMI";0;NA
2016;9;"E2";"HOMA";3;49,5176457248764
2016;9;"E2";"LEMA";0;NA
2016;9;"E2";"MEEL";0;NA
2016;9;"E2";"MESU";2;75,1013496095891
2016;9;"E2";"PAIN";0;NA
2016;9;"E2";"PLCO";0;NA
2016;9;"E2";"POMA";3;166,776305848486
2016;9;"E2";"POMO";0;NA
2016;9;"E2";"PUPA";0;NA
2016;9;"E2";"SASO";0;NA
2016;9;"E2";"SCLA";4;55,7950372515617
2016;9;"E2";"SOAS";0;NA
2016;9;"E2";"SPRU";5;233,560886942789
2016;9;"E2";"SUSP";1;NA
2016;8;"F6";"BEMA";8;23,434568816282
2016;8;"F6";"CETE";0;NA
2016;8;"F6";"CHFU";0;NA
2016;8;"F6";"CHMI";0;NA
2016;8;"F6";"HOMA";7;68,0580328588711
2016;8;"F6";"LEMA";0;NA
2016;8;"F6";"MEEL";0;NA
2016;8;"F6";"MESU";5;75,1013496095891
2016;8;"F6";"PAIN";0;NA
2016;8;"F6";"PLCO";0;NA
2016;8;"F6";"POMA";0;NA
2016;8;"F6";"POMO";0;NA
2016;8;"F6";"PUPA";0;NA
2016;8;"F6";"SASO";0;NA
2016;8;"F6";"SCLA";0;NA
2016;8;"F6";"SOAS";0;NA
2016;8;"F6";"SPRU";0;NA
2016;8;"F6";"SUSP";0;NA
2016;8;"F2";"BEMA";0;NA
2016;8;"F2";"CETE";0;NA
2016;8;"F2";"CHFU";4;315,694233610187
2016;8;"F2";"CHMI";0;NA
2016;8;"F2";"HOMA";12;59,710226650849
2016;8;"F2";"LEMA";0;NA
2016;8;"F2";"MEEL";0;NA
2016;8;"F2";"MESU";2;72,9129349173125
2016;8;"F2";"PAIN";0;NA
2016;8;"F2";"PLCO";0;NA
2016;8;"F2";"POMA";7;177,025825002249
2016;8;"F2";"POMO";0;NA
2016;8;"F2";"PUPA";2;348,314489200954
2016;8;"F2";"SASO";0;NA
2016;8;"F2";"SCLA";0;NA
2016;8;"F2";"SOAS";0;NA
2016;8;"F2";"SPRU";0;NA
2016;8;"F2";"SUSP";0;NA
2016;8;"A2";"BEMA";12;58,7315860859029
2016;8;"A2";"CETE";0;NA
2016;8;"A2";"CHFU";0;NA
2016;8;"A2";"CHMI";0;NA
2016;8;"A2";"HOMA";0;NA
2016;8;"A2";"LEMA";0;NA
2016;8;"A2";"MEEL";0;NA
2016;8;"A2";"MESU";2;62,3767488607077
2016;8;"A2";"PAIN";0;NA
2016;8;"A2";"PLCO";0;NA
2016;8;"A2";"POMA";4;7890,51134898837
2016;8;"A2";"POMO";0;NA
2016;8;"A2";"PUPA";7;257,485060240896
2016;8;"A2";"SASO";2;17,2745212597439
2016;8;"A2";"SCLA";0;NA
2016;8;"A2";"SOAS";0;NA
2016;8;"A2";"SPRU";0;NA
2016;8;"A2";"SUSP";0;NA
2019;4;"B6";"BEMA";0;NA
2019;4;"B6";"CETE";0;NA
2019;4;"B6";"CHFU";5;NA
2019;4;"B6";"CHMI";0;NA
2019;4;"B6";"HOMA";400;11,8118305203051
2019;4;"B6";"LEMA";0;NA
2019;4;"B6";"MEEL";0;NA
2019;4;"B6";"MESU";0;NA
2019;4;"B6";"PAIN";4;1,84878086742895
2019;4;"B6";"PLCO";0;NA
2019;4;"B6";"POMA";3;80,6768837311192
2019;4;"B6";"POMO";0;NA
2019;4;"B6";"PUPA";0;NA
2019;4;"B6";"SASO";0;NA
2019;4;"B6";"SCLA";0;NA
2019;4;"B6";"SOAS";0;NA
2019;4;"B6";"SPRU";0;NA
2019;4;"B6";"SUSP";0;NA
2019;1;"F4";"BEMA";0;NA
2019;1;"F4";"CETE";0;NA
2019;1;"F4";"CHFU";12;NA
2019;1;"F4";"CHMI";0;NA
2019;1;"F4";"HOMA";200;10,7402389789793
2019;1;"F4";"LEMA";30;36,7519129745162
2019;1;"F4";"MEEL";0;NA
2019;1;"F4";"MESU";40;27,2505373226292
2019;1;"F4";"PAIN";20;0,0738310432325654
2019;1;"F4";"PLCO";0;NA
2019;1;"F4";"POMA";0;NA
2019;1;"F4";"POMO";0;NA
2019;1;"F4";"PUPA";0;NA
2019;1;"F4";"SASO";0;NA
2019;1;"F4";"SCLA";0;NA
2019;1;"F4";"SOAS";0;NA
2019;1;"F4";"SPRU";0;NA
2019;1;"F4";"SUSP";0;NA
2019;7;"E3";"BEMA";20;58,5436095606896
2019;7;"E3";"CETE";12;4143,1358935697
2019;7;"E3";"CHFU";7;NA
2019;7;"E3";"CHMI";0;NA
2019;7;"E3";"HOMA";0;NA
2019;7;"E3";"LEMA";10;243,781637427711
2019;7;"E3";"MEEL";0;NA
2019;7;"E3";"MESU";0;NA
2019;7;"E3";"PAIN";10;53,3656906415829
2019;7;"E3";"PLCO";0;NA
2019;7;"E3";"POMA";60;7789,25108488487
2019;7;"E3";"POMO";0;NA
2019;7;"E3";"PUPA";3;NA
2019;7;"E3";"SASO";15;NA
2019;7;"E3";"SCLA";0;NA
2019;7;"E3";"SOAS";2;NA
2019;7;"E3";"SPRU";10;249,856997184643
2019;7;"E3";"SUSP";0;NA
2019;1;"C6";"BEMA";0;NA
2019;1;"C6";"CETE";0;NA
2019;1;"C6";"CHFU";4;NA
2019;1;"C6";"CHMI";0;NA
2019;1;"C6";"HOMA";400;10,615669297143
2019;1;"C6";"LEMA";40;54,2918021332144
2019;1;"C6";"MEEL";0;NA
2019;1;"C6";"MESU";0;NA
2019;1;"C6";"PAIN";20;0,321657123362417
2019;1;"C6";"PLCO";0;NA
2019;1;"C6";"POMA";2;109,088915226895
2019;1;"C6";"POMO";0;NA
2019;1;"C6";"PUPA";0;NA
2019;1;"C6";"SASO";1;104,758054329116
2019;1;"C6";"SCLA";0;NA
2019;1;"C6";"SOAS";0;NA
2019;1;"C6";"SPRU";0;NA
2019;1;"C6";"SUSP";0;NA
2016;7;"C5";"BEMA";10;52,5871526331541
2016;7;"C5";"CETE";0;NA
2016;7;"C5";"CHFU";3;224,731570343468
2016;7;"C5";"CHMI";0;NA
2016;7;"C5";"HOMA";0;NA
2016;7;"C5";"LEMA";0;NA
2016;7;"C5";"MEEL";0;NA
2016;7;"C5";"MESU";0;NA
2016;7;"C5";"PAIN";0;NA
2016;7;"C5";"PLCO";0;NA
2016;7;"C5";"POMA";0;NA
2016;7;"C5";"POMO";0;NA
2016;7;"C5";"PUPA";10;NA
2016;7;"C5";"SASO";11;14,639636718136
2016;7;"C5";"SCLA";0;NA
2016;7;"C5";"SOAS";0;NA
2016;7;"C5";"SPRU";0;NA
2016;7;"C5";"SUSP";0;NA
2016;7;"C6";"BEMA";7;68,3088758980368
2016;7;"C6";"CETE";0;NA
2016;7;"C6";"CHFU";3;257,20563799001
2016;7;"C6";"CHMI";0;NA
2016;7;"C6";"HOMA";0;NA
2016;7;"C6";"LEMA";0;NA
2016;7;"C6";"MEEL";0;NA
2016;7;"C6";"MESU";1;117,708410155993
2016;7;"C6";"PAIN";1;NA
2016;7;"C6";"PLCO";0;NA
2016;7;"C6";"POMA";1;5546,91057222837
2016;7;"C6";"POMO";0;NA
2016;7;"C6";"PUPA";5;NA
2016;7;"C6";"SASO";17;18,2150674004585
2016;7;"C6";"SCLA";4;NA
2016;7;"C6";"SOAS";0;NA
2016;7;"C6";"SPRU";0;NA
2016;7;"C6";"SUSP";0;NA
2019;5;"D1";"BEMA";0;NA
2019;5;"D1";"CETE";0;NA
2019;5;"D1";"CHFU";22;NA
2019;5;"D1";"CHMI";0;NA
2019;5;"D1";"HOMA";250;10,6264181955524
2019;5;"D1";"LEMA";14;67,6276792558723
2019;5;"D1";"MEEL";0;NA
2019;5;"D1";"MESU";0;NA
2019;5;"D1";"PAIN";60;1,50447070349102
2019;5;"D1";"PLCO";0;NA
2019;5;"D1";"POMA";12;75,5302146991906
2019;5;"D1";"POMO";0;NA
2019;5;"D1";"PUPA";0;NA
2019;5;"D1";"SASO";0;NA
2019;5;"D1";"SCLA";0;NA
2019;5;"D1";"SOAS";0;NA
2019;5;"D1";"SPRU";0;NA
2019;5;"D1";"SUSP";0;NA
2016;7;"C1";"BEMA";7;57,2609211934996
2016;7;"C1";"CETE";0;NA
2016;7;"C1";"CHFU";0;NA
2016;7;"C1";"CHMI";0;NA
2016;7;"C1";"HOMA";0;NA
2016;7;"C1";"LEMA";2;211,32272679023
2016;7;"C1";"MEEL";0;NA
2016;7;"C1";"MESU";4;80,256341249719
2016;7;"C1";"PAIN";0;NA
2016;7;"C1";"PLCO";0;NA
2016;7;"C1";"POMA";2;4987,48576300495
2016;7;"C1";"POMO";0;NA
2016;7;"C1";"PUPA";0;NA
2016;7;"C1";"SASO";4;15,6397525926958
2016;7;"C1";"SCLA";0;NA
2016;7;"C1";"SOAS";0;NA
2016;7;"C1";"SPRU";0;NA
2016;7;"C1";"SUSP";0;NA
2016;9;"C2";"BEMA";6;25,0338557907137
2016;9;"C2";"CETE";0;NA
2016;9;"C2";"CHFU";0;NA
2016;9;"C2";"CHMI";0;NA
2016;9;"C2";"HOMA";9;64,8329517000367
2016;9;"C2";"LEMA";2;127,895913738644
2016;9;"C2";"MEEL";0;NA
2016;9;"C2";"MESU";2;94,860578805447
2016;9;"C2";"PAIN";1;29,2790134210818
2016;9;"C2";"PLCO";0;NA
2016;9;"C2";"POMA";11;177,936930207024
2016;9;"C2";"POMO";0;NA
2016;9;"C2";"PUPA";0;NA
2016;9;"C2";"SASO";0;NA
2016;9;"C2";"SCLA";0;NA
2016;9;"C2";"SOAS";0;NA
2016;9;"C2";"SPRU";0;NA
2016;9;"C2";"SUSP";0;NA
2019;8;"D3";"BEMA";0;NA
2019;8;"D3";"CETE";20;109,803665558616
2019;8;"D3";"CHFU";30;182,42654585235
2019;8;"D3";"CHMI";0;NA
2019;8;"D3";"HOMA";2;68,0580328588711
2019;8;"D3";"LEMA";5;139,852686674192
2019;8;"D3";"MEEL";0;NA
2019;8;"D3";"MESU";0;NA
2019;8;"D3";"PAIN";0;NA
2019;8;"D3";"PLCO";1;65,4300183706752
2019;8;"D3";"POMA";70;194,731277122122
2019;8;"D3";"POMO";0;NA
2019;8;"D3";"PUPA";40;257,485060240896
2019;8;"D3";"SASO";0;NA
2019;8;"D3";"SCLA";0;NA
2019;8;"D3";"SOAS";0;NA
2019;8;"D3";"SPRU";0;NA
2019;8;"D3";"SUSP";0;NA
2018;3;"B3";"BEMA";0;NA
2018;3;"B3";"CETE";1;664336,115878129
2018;3;"B3";"CHFU";0;NA
2018;3;"B3";"CHMI";0;NA
2018;3;"B3";"HOMA";330;16,5383099498536
2018;3;"B3";"LEMA";14;60,1608732415451
2018;3;"B3";"MEEL";0;NA
2018;3;"B3";"MESU";0;NA
2018;3;"B3";"PAIN";0;NA
2018;3;"B3";"PLCO";0;NA
2018;3;"B3";"POMA";18;86,4464521062234
2018;3;"B3";"POMO";0;NA
2018;3;"B3";"PUPA";3;2365,67219590357
2018;3;"B3";"SASO";19;677,825869277359
2018;3;"B3";"SCLA";0;NA
2018;3;"B3";"SOAS";0;NA
2018;3;"B3";"SPRU";0;NA
2018;3;"B3";"SUSP";0;NA
2016;7;"F4";"BEMA";3;69,5729952956219
2016;7;"F4";"CETE";0;NA
2016;7;"F4";"CHFU";0;NA
2016;7;"F4";"CHMI";0;NA
2016;7;"F4";"HOMA";7;58,9153202767766
2016;7;"F4";"LEMA";0;NA
2016;7;"F4";"MEEL";0;NA
2016;7;"F4";"MESU";2;171,386683651136
2016;7;"F4";"PAIN";0;NA
2016;7;"F4";"PLCO";0;NA
2016;7;"F4";"POMA";2;3821,99686717006
2016;7;"F4";"POMO";0;NA
2016;7;"F4";"PUPA";17;703,770361444556
2016;7;"F4";"SASO";10;22,5168616563925
2016;7;"F4";"SCLA";0;NA
2016;7;"F4";"SOAS";0;NA
2016;7;"F4";"SPRU";0;NA
2016;7;"F4";"SUSP";0;NA
2017;1;"C2";"BEMA";0;NA
2017;1;"C2";"CETE";0;NA
2017;1;"C2";"CHFU";0;NA
2017;1;"C2";"CHMI";0;NA
2017;1;"C2";"HOMA";340;13,7026638984368
2017;1;"C2";"LEMA";140;56,1903778535801
2017;1;"C2";"MEEL";0;NA
2017;1;"C2";"MESU";0;NA
2017;1;"C2";"PAIN";25;0,464836647392722
2017;1;"C2";"PLCO";0;NA
2017;1;"C2";"POMA";10;49,3047405709518
2017;1;"C2";"POMO";0;NA
2017;1;"C2";"PUPA";40;743,594641877053
2017;1;"C2";"SASO";0;NA
2017;1;"C2";"SCLA";0;NA
2017;1;"C2";"SOAS";0;NA
2017;1;"C2";"SPRU";0;NA
2017;1;"C2";"SUSP";0;NA
2019;4;"B1";"BEMA";0;NA
2019;4;"B1";"CETE";0;NA
2019;4;"B1";"CHFU";2;NA
2019;4;"B1";"CHMI";0;NA
2019;4;"B1";"HOMA";400;8,47026758485204
2019;4;"B1";"LEMA";25;55,6467486957504
2019;4;"B1";"MEEL";0;NA
2019;4;"B1";"MESU";0;NA
2019;4;"B1";"PAIN";20;0,679640503864026
2019;4;"B1";"PLCO";2;9,5529492235799
2019;4;"B1";"POMA";10;58,5779449860604
2019;4;"B1";"POMO";0;NA
2019;4;"B1";"PUPA";0;NA
2019;4;"B1";"SASO";0;NA
2019;4;"B1";"SCLA";0;NA
2019;4;"B1";"SOAS";0;NA
2019;4;"B1";"SPRU";0;NA
2019;4;"B1";"SUSP";0;NA
2019;4;"A6";"BEMA";0;NA
2019;4;"A6";"CETE";0;NA
2019;4;"A6";"CHFU";3;NA
2019;4;"A6";"CHMI";0;NA
2019;4;"A6";"HOMA";400;10,3405669363774
2019;4;"A6";"LEMA";10;66,6795549560012
2019;4;"A6";"MEEL";0;NA
2019;4;"A6";"MESU";0;NA
2019;4;"A6";"PAIN";20;1,42035087565854
2019;4;"A6";"PLCO";1;13,9363010953084
2019;4;"A6";"POMA";3;74,152862715445
2019;4;"A6";"POMO";0;NA
2019;4;"A6";"PUPA";0;NA
2019;4;"A6";"SASO";0;NA
2019;4;"A6";"SCLA";0;NA
2019;4;"A6";"SOAS";0;NA
2019;4;"A6";"SPRU";1;795,927500873283
2019;4;"A6";"SUSP";0;NA
2016;6;"A1";"BEMA";1;30,164598191302
2016;6;"A1";"CETE";0;NA
2016;6;"A1";"CHFU";41;NA
2016;6;"A1";"CHMI";0;NA
2016;6;"A1";"HOMA";5;136,952546470057
2016;6;"A1";"LEMA";0;NA
2016;6;"A1";"MEEL";0;NA
2016;6;"A1";"MESU";0;NA
2016;6;"A1";"PAIN";0;NA
2016;6;"A1";"PLCO";14;57,7921968665639
2016;6;"A1";"POMA";0;NA
2016;6;"A1";"POMO";0;NA
2016;6;"A1";"PUPA";0;NA
2016;6;"A1";"SASO";0;NA
2016;6;"A1";"SCLA";0;NA
2016;6;"A1";"SOAS";0;NA
2016;6;"A1";"SPRU";1;NA
2016;6;"A1";"SUSP";0;NA
2016;2;"B1";"BEMA";4;21,0201829102255
2016;2;"B1";"CETE";0;NA
2016;2;"B1";"CHFU";11;410,754936108793
2016;2;"B1";"CHMI";0;NA
2016;2;"B1";"HOMA";137;14,1462630629153
2016;2;"B1";"LEMA";8;150,771667436457
2016;2;"B1";"MEEL";0;NA
2016;2;"B1";"MESU";0;NA
2016;2;"B1";"PAIN";0;NA
2016;2;"B1";"PLCO";0;NA
2016;2;"B1";"POMA";0;NA
2016;2;"B1";"POMO";0;NA
2016;2;"B1";"PUPA";0;NA
2016;2;"B1";"SASO";0;NA
2016;2;"B1";"SCLA";0;NA
2016;2;"B1";"SOAS";0;NA
2016;2;"B1";"SPRU";0;NA
2016;2;"B1";"SUSP";0;NA
2016;7;"E1";"BEMA";7;77,2979592357825
2016;7;"E1";"CETE";0;NA
2016;7;"E1";"CHFU";2;268,591244310749
2016;7;"E1";"CHMI";0;NA
2016;7;"E1";"HOMA";0;NA
2016;7;"E1";"LEMA";3;191,906417555725
2016;7;"E1";"MEEL";0;NA
2016;7;"E1";"MESU";2;128,485530860579
2016;7;"E1";"PAIN";0;NA
2016;7;"E1";"PLCO";0;NA
2016;7;"E1";"POMA";5;7758,28513767697
2016;7;"E1";"POMO";0;NA
2016;7;"E1";"PUPA";6;NA
2016;7;"E1";"SASO";6;21,8060789537005
2016;7;"E1";"SCLA";0;NA
2016;7;"E1";"SOAS";0;NA
2016;7;"E1";"SPRU";1;NA
2016;7;"E1";"SUSP";0;NA
2017;6;"C4";"BEMA";0;NA
2017;6;"C4";"CETE";0;NA
2017;6;"C4";"CHFU";8;NA
2017;6;"C4";"CHMI";0;NA
2017;6;"C4";"HOMA";210;26,0758435640678
2017;6;"C4";"LEMA";19;493,860750903755
2017;6;"C4";"MEEL";0;NA
2017;6;"C4";"MESU";0;NA
2017;6;"C4";"PAIN";2;87,8332253003291
2017;6;"C4";"PLCO";30;61,3612592376131
2017;6;"C4";"POMA";17;820,740929263997
2017;6;"C4";"POMO";0;NA
2017;6;"C4";"PUPA";1;656,594290549588
2017;6;"C4";"SASO";7;1529,63783608402
2017;6;"C4";"SCLA";0;NA
2017;6;"C4";"SOAS";0;NA
2017;6;"C4";"SPRU";0;NA
2017;6;"C4";"SUSP";0;NA
2018;3;"E6";"BEMA";1;183,666975013334
2018;3;"E6";"CETE";0;NA
2018;3;"E6";"CHFU";0;NA
2018;3;"E6";"CHMI";0;NA
2018;3;"E6";"HOMA";250;8,21932036929886
2018;3;"E6";"LEMA";1;534,980760566376
2018;3;"E6";"MEEL";0;NA
2018;3;"E6";"MESU";0;NA
2018;3;"E6";"PAIN";0;NA
2018;3;"E6";"PLCO";0;NA
2018;3;"E6";"POMA";0;NA
2018;3;"E6";"POMO";0;NA
2018;3;"E6";"PUPA";4;5784,03661419795
2018;3;"E6";"SASO";14;23225,4779291068
2018;3;"E6";"SCLA";0;NA
2018;3;"E6";"SOAS";0;NA
2018;3;"E6";"SPRU";0;NA
2018;3;"E6";"SUSP";0;NA
2016;4;"D3";"BEMA";0;NA
2016;4;"D3";"CETE";0;NA
2016;4;"D3";"CHFU";20;NA
2016;4;"D3";"CHMI";28;NA
2016;4;"D3";"HOMA";53;29,9194813687017
2016;4;"D3";"LEMA";28;253,271541891322
2016;4;"D3";"MEEL";3;1,7746232194873
2016;4;"D3";"MESU";1;42,8927676952118
2016;4;"D3";"PAIN";0;NA
2016;4;"D3";"PLCO";10;11,4669396469901
2016;4;"D3";"POMA";0;NA
2016;4;"D3";"POMO";0;NA
2016;4;"D3";"PUPA";0;NA
2016;4;"D3";"SASO";2;1103,76511941579
2016;4;"D3";"SCLA";0;NA
2016;4;"D3";"SOAS";0;NA
2016;4;"D3";"SPRU";1;NA
2016;4;"D3";"SUSP";0;NA
2017;2;"D1";"BEMA";0;NA
2017;2;"D1";"CETE";24;2772,16238075946
2017;2;"D1";"CHFU";22;NA
2017;2;"D1";"CHMI";0;NA
2017;2;"D1";"HOMA";320;10,5610124307372
2017;2;"D1";"LEMA";130;170,94538129392
2017;2;"D1";"MEEL";0;NA
2017;2;"D1";"MESU";4;11,5172681498121
2017;2;"D1";"PAIN";15;1,30987572599797
2017;2;"D1";"PLCO";0;NA
2017;2;"D1";"POMA";10;46,6296698060048
2017;2;"D1";"POMO";0;NA
2017;2;"D1";"PUPA";7;1194,75078806511
2017;2;"D1";"SASO";0;NA
2017;2;"D1";"SCLA";0;NA
2017;2;"D1";"SOAS";0;NA
2017;2;"D1";"SPRU";0;NA
2017;2;"D1";"SUSP";0;NA
2016;1;"B4";"BEMA";1;37,0416209721394
2016;1;"B4";"CETE";0;NA
2016;1;"B4";"CHFU";5;NA
2016;1;"B4";"CHMI";0;NA
2016;1;"B4";"HOMA";48;15,0171161150736
2016;1;"B4";"LEMA";12;61,1073445325849
2016;1;"B4";"MEEL";0;NA
2016;1;"B4";"MESU";0;NA
2016;1;"B4";"PAIN";0;NA
2016;1;"B4";"PLCO";0;NA
2016;1;"B4";"POMA";0;NA
2016;1;"B4";"POMO";0;NA
2016;1;"B4";"PUPA";0;NA
2016;1;"B4";"SASO";0;NA
2016;1;"B4";"SCLA";1;NA
2016;1;"B4";"SOAS";0;NA
2016;1;"B4";"SPRU";0;NA
2016;1;"B4";"SUSP";0;NA
2017;2;"A1";"BEMA";0;NA
2017;2;"A1";"CETE";1;NA
2017;2;"A1";"CHFU";0;NA
2017;2;"A1";"CHMI";2;239,458259818321
2017;2;"A1";"HOMA";360;11,7265435966227
2017;2;"A1";"LEMA";130;72,0141504258615
2017;2;"A1";"MEEL";0;NA
2017;2;"A1";"MESU";0;NA
2017;2;"A1";"PAIN";20;0,342820230612292
2017;2;"A1";"PLCO";0;NA
2017;2;"A1";"POMA";6;41,3746372068235
2017;2;"A1";"POMO";0;NA
2017;2;"A1";"PUPA";4;1053,82022059133
2017;2;"A1";"SASO";0;NA
2017;2;"A1";"SCLA";0;NA
