"year";"plot";"subplot";"species";"observed";"predicted"
2016;1;"B2";"BEMA";1;16,0526579243603
2016;2;"B2";"BEMA";4;NA
2016;3;"B2";"BEMA";2;62,0079168382074
2016;4;"B2";"BEMA";1;6,12065575340665
2016;5;"B2";"BEMA";0;NA
2016;6;"B2";"BEMA";2;9,65517960148051
2016;7;"B2";"BEMA";7;54,887774545417
2016;8;"B2";"BEMA";2;51,9699377547885
2016;9;"B2";"BEMA";6;55,4368430145982
2016;1;"B3";"BEMA";2;NA
2016;2;"B3";"BEMA";1;5,7485080301656
2016;3;"B3";"BEMA";3;32,7324754338924
2016;4;"B3";"BEMA";1;5,65604048251073
2016;5;"B3";"BEMA";1;6,2580356149524
2016;6;"B3";"BEMA";3;1,82106780894873
2016;7;"B3";"BEMA";6;48,2251585890323
2016;8;"B3";"BEMA";5;36,5330444764134
2016;9;"B3";"BEMA";16;29,2218688984227
2016;1;"B4";"BEMA";1;17,2410309076863
2016;2;"B4";"BEMA";1;23,5002035210982
2016;3;"B4";"BEMA";4;30,8002437508155
2016;4;"B4";"BEMA";2;4,44229863948616
2016;5;"B4";"BEMA";1;13,8264743386122
2016;6;"B4";"BEMA";2;4,01658501256652
2016;7;"B4";"BEMA";5;56,9396400623753
2016;8;"B4";"BEMA";9;66,8184452323471
2016;9;"B4";"BEMA";5;66,1609414329448
2016;1;"B5";"BEMA";2;14,6278047620734
2016;2;"B5";"BEMA";1;7,76561382696633
2016;3;"B5";"BEMA";3;NA
2016;4;"B5";"BEMA";4;8,55444239320969
2016;5;"B5";"BEMA";1;NA
2016;6;"B5";"BEMA";2;11,6831465905253
2016;7;"B5";"BEMA";8;52,3663851169834
2016;8;"B5";"BEMA";7;66,1609414329448
2016;9;"B5";"BEMA";15;27,6690353593608
2016;1;"B6";"BEMA";2;11,4710157147501
2016;2;"B6";"BEMA";3;NA
2016;3;"B6";"BEMA";4;NA
2016;4;"B6";"BEMA";7;6,23417922338585
2016;5;"B6";"BEMA";0;NA
2016;6;"B6";"BEMA";4;8,61732111958891
2016;7;"B6";"BEMA";10;42,5192718819574
2016;8;"B6";"BEMA";3;50,0343382508347
2016;9;"B6";"BEMA";20;29,2218688984227
2016;1;"C1";"BEMA";1;12,0905233767784
2016;2;"C1";"BEMA";2;17,5284325782873
2016;3;"C1";"BEMA";3;NA
2016;4;"C1";"BEMA";2;NA
2016;5;"C1";"BEMA";1;15,6666163266933
2016;6;"C1";"BEMA";2;12,2957586605821
2016;7;"C1";"BEMA";7;63,9641161312048
2016;8;"C1";"BEMA";2;46,0792077139633
2016;9;"C1";"BEMA";8;41,90677296279
2016;1;"C2";"BEMA";4;15,4261257930128
2016;2;"C2";"BEMA";3;9,20166942116101
2016;3;"C2";"BEMA";5;32,608510171272
2016;4;"C2";"BEMA";3;5,47160598323778
2016;5;"C2";"BEMA";2;15,5770490432612
2016;6;"C2";"BEMA";0;NA
2016;7;"C2";"BEMA";6;48,2251585890323
2016;8;"C2";"BEMA";12;46,283866890534
2016;9;"C2";"BEMA";6;36,5330444764134
2016;1;"C3";"BEMA";1;8,92083749709798
2016;2;"C3";"BEMA";1;4,80847323871555
2016;3;"C3";"BEMA";6;31,2640645143769
2016;4;"C3";"BEMA";1;6,31331664123584
2016;5;"C3";"BEMA";0;NA
2016;6;"C3";"BEMA";2;9,76648588633835
2016;7;"C3";"BEMA";8;56,9396400623753
2016;8;"C3";"BEMA";5;20,7676365383693
2016;9;"C3";"BEMA";8;56,3334915215925
2016;1;"C4";"BEMA";6;11,4037215812299
2016;2;"C4";"BEMA";2;21,9839849880222
2016;3;"C4";"BEMA";2;77,5747320690148
2016;4;"C4";"BEMA";4;15,1533322982321
2016;5;"C4";"BEMA";1;2,12392155343741
2016;6;"C4";"BEMA";1;10,6245458593939
2016;7;"C4";"BEMA";6;73,3727432491028
2016;8;"C4";"BEMA";15;31,7403206402694
2016;9;"C4";"BEMA";15;26,7651975349411
2016;1;"C5";"BEMA";4;16,1552246037196
2016;2;"C5";"BEMA";2;8,58317177546973
2016;3;"C5";"BEMA";2;NA
2016;4;"C5";"BEMA";2;8,56270987323733
2016;5;"C5";"BEMA";0;NA
2016;6;"C5";"BEMA";4;5,36509349389721
2016;7;"C5";"BEMA";10;50,5050094305512
2016;8;"C5";"BEMA";4;83,1979694047188
2016;9;"C5";"BEMA";12;59,0651437958326
2016;1;"C6";"BEMA";0;NA
2016;2;"C6";"BEMA";5;NA
2016;3;"C6";"BEMA";2;29,4418762179154
2016;4;"C6";"BEMA";2;2,94679739847463
2016;5;"C6";"BEMA";0;NA
2016;6;"C6";"BEMA";2;30,0609964836226
2016;7;"C6";"BEMA";7;97,571189304309
2016;8;"C6";"BEMA";16;54,183769404811
2016;9;"C6";"BEMA";3;NA
2016;1;"D1";"BEMA";2;18,4559224739463
2016;2;"D1";"BEMA";1;31,3645851327003
2016;3;"D1";"BEMA";2;NA
2016;4;"D1";"BEMA";1;1,97673923659991
2016;5;"D1";"BEMA";0;NA
2016;6;"D1";"BEMA";2;8,56406982808094
2016;7;"D1";"BEMA";7;50,0343382508347
2016;8;"D1";"BEMA";5;NA
2016;9;"D1";"BEMA";8;29,2218688984227
2016;1;"D2";"BEMA";3;15,8110321194771
2016;2;"D2";"BEMA";1;20,6394987787734
2016;3;"D2";"BEMA";1;NA
2016;4;"D2";"BEMA";1;2,49540253834458
2016;5;"D2";"BEMA";1;7,86006371360116
2016;6;"D2";"BEMA";1;12,7323743920562
2016;7;"D2";"BEMA";9;45,0581851334137
2016;8;"D2";"BEMA";5;26,8001813048442
2016;9;"D2";"BEMA";7;46,283866890534
2016;1;"D3";"BEMA";1;12,7805976737646
2016;2;"D3";"BEMA";1;34,8537101575518
2016;3;"D3";"BEMA";1;61,045157423766
2016;4;"D3";"BEMA";0;NA
2016;5;"D3";"BEMA";1;NA
2016;6;"D3";"BEMA";0;NA
2016;7;"D3";"BEMA";10;41,90677296279
2016;8;"D3";"BEMA";3;19,6354443801758
2016;9;"D3";"BEMA";6;36,5330444764134
2016;1;"D4";"BEMA";4;14,9000607779378
2016;2;"D4";"BEMA";3;33,6287508595754
2016;3;"D4";"BEMA";1;NA
2016;4;"D4";"BEMA";0;NA
2016;5;"D4";"BEMA";0;NA
2016;6;"D4";"BEMA";0;NA
2016;7;"D4";"BEMA";7;80,5427267282508
2016;8;"D4";"BEMA";2;96,0061644456953
2016;9;"D4";"BEMA";6;NA
2016;1;"D5";"BEMA";5;13,4838951892257
2016;2;"D5";"BEMA";5;28,4380195948819
2016;3;"D5";"BEMA";1;37,1530304554461
2016;4;"D5";"BEMA";2;18,7269251407979
2016;5;"D5";"BEMA";0;NA
2016;6;"D5";"BEMA";1;10,5333186353327
2016;7;"D5";"BEMA";14;41,90677296279
2016;8;"D5";"BEMA";4;29,2218688984227
2016;9;"D5";"BEMA";13;50,0343382508347
2016;1;"D6";"BEMA";1;12,2738003433299
2016;2;"D6";"BEMA";5;16,3206935849949
2016;3;"D6";"BEMA";11;NA
2016;4;"D6";"BEMA";5;17,7127293132467
2016;5;"D6";"BEMA";1;13,4435369707987
2016;6;"D6";"BEMA";3;14,2704541578617
2016;7;"D6";"BEMA";12;97,6781288578684
2016;8;"D6";"BEMA";2;36,5330444764134
2016;9;"D6";"BEMA";15;NA
2016;1;"E1";"BEMA";0;NA
2016;2;"E1";"BEMA";2;33,5810435640886
2016;3;"E1";"BEMA";2;41,0326848317829
2016;4;"E1";"BEMA";0;NA
2016;5;"E1";"BEMA";2;3,40477333413989
2016;6;"E1";"BEMA";2;7,36658858611586
2016;7;"E1";"BEMA";7;115,090107332207
2016;8;"E1";"BEMA";4;53,7172600696918
2016;9;"E1";"BEMA";6;29,2218688984227
2016;1;"E2";"BEMA";1;21,1977656145491
2016;2;"E2";"BEMA";1;11,9205132521176
2016;3;"E2";"BEMA";1;36,6881146230174
2016;4;"E2";"BEMA";1;1,43150844784717
2016;5;"E2";"BEMA";0;NA
2016;6;"E2";"BEMA";0;NA
2016;7;"E2";"BEMA";9;24,6814451440367
2016;8;"E2";"BEMA";3;81,8371980753669
2016;9;"E2";"BEMA";9;24,6814451440367
2016;1;"E3";"BEMA";1;14,0524026370456
2016;2;"E3";"BEMA";2;22,616108503309
2016;3;"E3";"BEMA";4;NA
2016;4;"E3";"BEMA";2;6,33200437523631
2016;5;"E3";"BEMA";1;5,2610966259868
2016;6;"E3";"BEMA";0;NA
2016;7;"E3";"BEMA";7;20,7676365383693
2016;8;"E3";"BEMA";2;88,4034851595249
2016;9;"E3";"BEMA";4;53,3471347032367
2016;1;"E4";"BEMA";1;69,7097289696592
2016;2;"E4";"BEMA";2;25,8539407792219
2016;3;"E4";"BEMA";2;34,1540349524571
2016;4;"E4";"BEMA";0;NA
2016;5;"E4";"BEMA";1;17,8844097326896
2016;6;"E4";"BEMA";1;7,05991225436755
2016;7;"E4";"BEMA";9;88,5230450616195
2016;8;"E4";"BEMA";3;29,2218688984227
2016;9;"E4";"BEMA";7;NA
2016;1;"E5";"BEMA";1;41,2113424944444
2016;2;"E5";"BEMA";5;35,3934239836028
2016;3;"E5";"BEMA";1;75,254676854011
2016;4;"E5";"BEMA";1;17,3687945864439
2016;5;"E5";"BEMA";0;NA
2016;6;"E5";"BEMA";3;10,3021226763771
2016;7;"E5";"BEMA";10;92,2014108900916
2016;8;"E5";"BEMA";3;38,2280319569571
2016;9;"E5";"BEMA";12;NA
2016;1;"E6";"BEMA";1;6,29547488069725
2016;2;"E6";"BEMA";5;20,3994098337511
2016;3;"E6";"BEMA";1;33,4480224673316
2016;4;"E6";"BEMA";1;15,9261399280141
2016;5;"E6";"BEMA";0;NA
2016;6;"E6";"BEMA";0;NA
2016;7;"E6";"BEMA";6;61,5914031740291
2016;8;"E6";"BEMA";2;29,2218688984227
2016;9;"E6";"BEMA";2;NA
2016;1;"F1";"BEMA";2;14,9633680384808
2016;2;"F1";"BEMA";4;16,6556973475122
2016;3;"F1";"BEMA";2;NA
2016;4;"F1";"BEMA";1;7,41212396426594
2016;5;"F1";"BEMA";0;NA
2016;6;"F1";"BEMA";2;3,45803104985856
2016;7;"F1";"BEMA";4;16,4828459981669
2016;8;"F1";"BEMA";6;146,444799264203
2016;9;"F1";"BEMA";12;29,2218688984227
2016;1;"F2";"BEMA";1;15,174844277763
2016;2;"F2";"BEMA";1;5,20937778777893
2016;3;"F2";"BEMA";2;34,6222335732174
2016;4;"F2";"BEMA";1;6,74951383403741
2016;5;"F2";"BEMA";2;NA
2016;6;"F2";"BEMA";3;14,5739397096108
2016;7;"F2";"BEMA";13;53,948289933505
2016;8;"F2";"BEMA";0;NA
2016;9;"F2";"BEMA";7;32,9405580976273
2016;1;"F3";"BEMA";2;37,3290734820634
2016;2;"F3";"BEMA";3;5,86994319770326
2016;3;"F3";"BEMA";3;43,3240981718133
2016;4;"F3";"BEMA";1;1,21766507920875
2016;5;"F3";"BEMA";0;NA
2016;6;"F3";"BEMA";4;13,756591017001
2016;7;"F3";"BEMA";5;114,596220358756
2016;8;"F3";"BEMA";1;24,6814451440367
2016;9;"F3";"BEMA";9;29,2218688984227
2016;1;"F4";"BEMA";4;35,3221524023235
2016;2;"F4";"BEMA";2;18,9957566382197
2016;3;"F4";"BEMA";1;39,0630480071844
2016;4;"F4";"BEMA";0;NA
2016;5;"F4";"BEMA";0;NA
2016;6;"F4";"BEMA";1;19,3488211056687
2016;7;"F4";"BEMA";3;88,055014301666
2016;8;"F4";"BEMA";5;29,2218688984227
2016;9;"F4";"BEMA";4;NA
2016;1;"F5";"BEMA";1;92,2979086789692
2016;2;"F5";"BEMA";1;15,556203608056
2016;3;"F5";"BEMA";1;35,5890478168634
2016;4;"F5";"BEMA";0;NA
2016;5;"F5";"BEMA";2;13,9597623831599
2016;6;"F5";"BEMA";0;NA
2016;7;"F5";"BEMA";6;122,143784270102
2016;8;"F5";"BEMA";3;21,4435176143813
2016;9;"F5";"BEMA";8;29,2218688984227
2016;1;"F6";"BEMA";2;33,6016378789016
2016;2;"F6";"BEMA";1;7,68122780496071
2016;3;"F6";"BEMA";5;33,6538413835706
2016;4;"F6";"BEMA";5;5,44511436940282
2016;5;"F6";"BEMA";0;NA
2016;6;"F6";"BEMA";3;14,5581340244688
2016;7;"F6";"BEMA";4;117,878720214175
2016;8;"F6";"BEMA";8;29,2218688984227
2016;9;"F6";"BEMA";8;NA
2016;1;"A1";"CETE";0;NA
2016;2;"A1";"CETE";1;NA
2016;3;"A1";"CETE";0;NA
2016;4;"A1";"CETE";0;NA
2016;5;"A1";"CETE";0;NA
2016;6;"A1";"CETE";0;NA
2016;7;"A1";"CETE";0;NA
2016;8;"A1";"CETE";0;NA
2016;9;"A1";"CETE";0;NA
2016;1;"A2";"CETE";0;NA
2016;2;"A2";"CETE";0;NA
2016;3;"A2";"CETE";0;NA
2016;4;"A2";"CETE";0;NA
2016;5;"A2";"CETE";0;NA
2016;6;"A2";"CETE";0;NA
2016;7;"A2";"CETE";0;NA
2016;8;"A2";"CETE";0;NA
2016;9;"A2";"CETE";0;NA
2016;1;"A3";"CETE";0;NA
2016;2;"A3";"CETE";0;NA
2016;3;"A3";"CETE";0;NA
2016;4;"A3";"CETE";0;NA
2016;5;"A3";"CETE";0;NA
2016;6;"A3";"CETE";0;NA
2016;7;"A3";"CETE";1;NA
2016;8;"A3";"CETE";0;NA
2016;9;"A3";"CETE";0;NA
2016;1;"A4";"CETE";0;NA
2016;2;"A4";"CETE";2;NA
2016;3;"A4";"CETE";0;NA
2016;4;"A4";"CETE";0;NA
2016;5;"A4";"CETE";0;NA
2016;6;"A4";"CETE";0;NA
2016;7;"A4";"CETE";0;NA
2016;8;"A4";"CETE";0;NA
2016;9;"A4";"CETE";0;NA
2016;1;"A5";"CETE";0;NA
2016;2;"A5";"CETE";1;NA
2016;3;"A5";"CETE";0;NA
2016;4;"A5";"CETE";0;NA
2016;5;"A5";"CETE";0;NA
2016;6;"A5";"CETE";0;NA
2016;7;"A5";"CETE";1;NA
2016;8;"A5";"CETE";0;NA
2016;9;"A5";"CETE";0;NA
2016;1;"A6";"CETE";0;NA
2016;2;"A6";"CETE";0;NA
2016;3;"A6";"CETE";0;NA
2016;4;"A6";"CETE";0;NA
2016;5;"A6";"CETE";0;NA
2016;6;"A6";"CETE";0;NA
2016;7;"A6";"CETE";0;NA
2016;8;"A6";"CETE";0;NA
2016;9;"A6";"CETE";0;NA
2016;1;"B1";"CETE";0;NA
2016;2;"B1";"CETE";0;NA
2016;3;"B1";"CETE";0;NA
2016;4;"B1";"CETE";0;NA
2016;5;"B1";"CETE";0;NA
2016;6;"B1";"CETE";0;NA
2016;7;"B1";"CETE";0;NA
2016;8;"B1";"CETE";0;NA
2016;9;"B1";"CETE";0;NA
2016;1;"B2";"CETE";2;NA
2016;2;"B2";"CETE";0;NA
2016;3;"B2";"CETE";0;NA
2016;4;"B2";"CETE";0;NA
2016;5;"B2";"CETE";0;NA
2016;6;"B2";"CETE";0;NA
2016;7;"B2";"CETE";0;NA
2016;8;"B2";"CETE";0;NA
2016;9;"B2";"CETE";0;NA
2016;1;"B3";"CETE";0;NA
2016;2;"B3";"CETE";3;NA
2016;3;"B3";"CETE";0;NA
2016;4;"B3";"CETE";0;NA
2016;5;"B3";"CETE";0;NA
2016;6;"B3";"CETE";0;NA
2016;7;"B3";"CETE";0;NA
2016;8;"B3";"CETE";0;NA
2016;9;"B3";"CETE";0;NA
2016;1;"B4";"CETE";0;NA
2016;2;"B4";"CETE";0;NA
2016;3;"B4";"CETE";0;NA
2016;4;"B4";"CETE";0;NA
2016;5;"B4";"CETE";0;NA
2016;6;"B4";"CETE";0;NA
2016;7;"B4";"CETE";0;NA
2016;8;"B4";"CETE";0;NA
2016;9;"B4";"CETE";0;NA
2016;1;"B5";"CETE";0;NA
2016;2;"B5";"CETE";0;NA
2016;3;"B5";"CETE";0;NA
2016;4;"B5";"CETE";0;NA
2016;5;"B5";"CETE";0;NA
2016;6;"B5";"CETE";0;NA
2016;7;"B5";"CETE";0;NA
2016;8;"B5";"CETE";0;NA
2016;9;"B5";"CETE";0;NA
2016;1;"B6";"CETE";0;NA
2016;2;"B6";"CETE";0;NA
2016;3;"B6";"CETE";0;NA
2016;4;"B6";"CETE";0;NA
2016;5;"B6";"CETE";0;NA
2016;6;"B6";"CETE";0;NA
2016;7;"B6";"CETE";0;NA
2016;8;"B6";"CETE";0;NA
2016;9;"B6";"CETE";0;NA
2016;1;"C1";"CETE";0;NA
2016;2;"C1";"CETE";0;NA
2016;3;"C1";"CETE";0;NA
2016;4;"C1";"CETE";0;NA
2016;5;"C1";"CETE";0;NA
2016;6;"C1";"CETE";0;NA
2016;7;"C1";"CETE";0;NA
2016;8;"C1";"CETE";0;NA
2016;9;"C1";"CETE";0;NA
2016;1;"C2";"CETE";0;NA
2016;2;"C2";"CETE";0;NA
2016;3;"C2";"CETE";0;NA
2016;4;"C2";"CETE";0;NA
2016;5;"C2";"CETE";0;NA
2016;6;"C2";"CETE";0;NA
2016;7;"C2";"CETE";0;NA
2016;8;"C2";"CETE";0;NA
2016;9;"C2";"CETE";0;NA
2016;1;"C3";"CETE";0;NA
2016;2;"C3";"CETE";0;NA
2016;3;"C3";"CETE";0;NA
2016;4;"C3";"CETE";0;NA
2016;5;"C3";"CETE";0;NA
2016;6;"C3";"CETE";0;NA
2016;7;"C3";"CETE";0;NA
2016;8;"C3";"CETE";0;NA
2016;9;"C3";"CETE";0;NA
2016;1;"C4";"CETE";0;NA
2016;2;"C4";"CETE";0;NA
2016;3;"C4";"CETE";0;NA
2016;4;"C4";"CETE";2;NA
2016;5;"C4";"CETE";0;NA
2016;6;"C4";"CETE";0;NA
2016;7;"C4";"CETE";0;NA
2016;8;"C4";"CETE";0;NA
2016;9;"C4";"CETE";0;NA
2016;1;"C5";"CETE";0;NA
2016;2;"C5";"CETE";1;NA
2016;3;"C5";"CETE";0;NA
2016;4;"C5";"CETE";0;NA
2016;5;"C5";"CETE";0;NA
2016;6;"C5";"CETE";0;NA
2016;7;"C5";"CETE";0;NA
2016;8;"C5";"CETE";0;NA
2016;9;"C5";"CETE";0;NA
2016;1;"C6";"CETE";0;NA
2016;2;"C6";"CETE";0;NA
2016;3;"C6";"CETE";0;NA
2016;4;"C6";"CETE";0;NA
2016;5;"C6";"CETE";0;NA
2016;6;"C6";"CETE";0;NA
2016;7;"C6";"CETE";0;NA
2016;8;"C6";"CETE";0;NA
2016;9;"C6";"CETE";0;NA
2016;1;"D1";"CETE";1;NA
2016;2;"D1";"CETE";0;NA
2016;3;"D1";"CETE";0;NA
2016;4;"D1";"CETE";0;NA
2016;5;"D1";"CETE";0;NA
2016;6;"D1";"CETE";0;NA
2016;7;"D1";"CETE";0;NA
2016;8;"D1";"CETE";0;NA
2016;9;"D1";"CETE";0;NA
2016;1;"D2";"CETE";0;NA
2016;2;"D2";"CETE";0;NA
2016;3;"D2";"CETE";0;NA
2016;4;"D2";"CETE";0;NA
2016;5;"D2";"CETE";0;NA
2016;6;"D2";"CETE";0;NA
2016;7;"D2";"CETE";0;NA
2016;8;"D2";"CETE";0;NA
2016;9;"D2";"CETE";0;NA
2016;1;"D3";"CETE";0;NA
2016;2;"D3";"CETE";0;NA
2016;3;"D3";"CETE";0;NA
2016;4;"D3";"CETE";0;NA
2016;5;"D3";"CETE";0;NA
2016;6;"D3";"CETE";0;NA
2016;7;"D3";"CETE";0;NA
2016;8;"D3";"CETE";0;NA
2016;9;"D3";"CETE";0;NA
2016;1;"D4";"CETE";0;NA
2016;2;"D4";"CETE";0;NA
2016;3;"D4";"CETE";0;NA
2016;4;"D4";"CETE";0;NA
2016;5;"D4";"CETE";0;NA
2016;6;"D4";"CETE";0;NA
2016;7;"D4";"CETE";0;NA
2016;8;"D4";"CETE";0;NA
2016;9;"D4";"CETE";0;NA
2016;1;"D5";"CETE";0;NA
2016;2;"D5";"CETE";0;NA
2016;3;"D5";"CETE";0;NA
2016;4;"D5";"CETE";1;NA
2016;5;"D5";"CETE";0;NA
2016;6;"D5";"CETE";0;NA
2016;7;"D5";"CETE";0;NA
2016;8;"D5";"CETE";0;NA
2016;9;"D5";"CETE";0;NA
2016;1;"D6";"CETE";0;NA
2016;2;"D6";"CETE";0;NA
2016;3;"D6";"CETE";0;NA
2016;4;"D6";"CETE";0;NA
2016;5;"D6";"CETE";0;NA
2016;6;"D6";"CETE";0;NA
2016;7;"D6";"CETE";0;NA
2016;8;"D6";"CETE";0;NA
2016;9;"D6";"CETE";0;NA
2016;1;"E1";"CETE";3;NA
2016;2;"E1";"CETE";0;NA
2016;3;"E1";"CETE";0;NA
2016;4;"E1";"CETE";0;NA
2016;5;"E1";"CETE";0;NA
2016;6;"E1";"CETE";0;NA
2016;7;"E1";"CETE";0;NA
2016;8;"E1";"CETE";0;NA
2016;9;"E1";"CETE";0;NA
2016;1;"E2";"CETE";2;NA
2016;2;"E2";"CETE";0;NA
2016;3;"E2";"CETE";0;NA
2016;4;"E2";"CETE";0;NA
2016;5;"E2";"CETE";0;NA
2016;6;"E2";"CETE";0;NA
2016;7;"E2";"CETE";0;NA
2016;8;"E2";"CETE";0;NA
2016;9;"E2";"CETE";0;NA
2016;1;"E3";"CETE";0;NA
2016;2;"E3";"CETE";0;NA
2016;3;"E3";"CETE";0;NA
2016;4;"E3";"CETE";0;NA
2016;5;"E3";"CETE";0;NA
2016;6;"E3";"CETE";0;NA
2016;7;"E3";"CETE";0;NA
2016;8;"E3";"CETE";0;NA
2016;9;"E3";"CETE";0;NA
2016;1;"E4";"CETE";0;NA
2016;2;"E4";"CETE";0;NA
2016;3;"E4";"CETE";0;NA
2016;4;"E4";"CETE";3;NA
2016;5;"E4";"CETE";0;NA
2016;6;"E4";"CETE";0;NA
2016;7;"E4";"CETE";0;NA
2016;8;"E4";"CETE";0;NA
2016;9;"E4";"CETE";1;NA
2016;1;"E5";"CETE";1;NA
2016;2;"E5";"CETE";0;NA
2016;3;"E5";"CETE";0;NA
2016;4;"E5";"CETE";1;NA
2016;5;"E5";"CETE";0;NA
2016;6;"E5";"CETE";0;NA
2016;7;"E5";"CETE";0;NA
2016;8;"E5";"CETE";0;NA
2016;9;"E5";"CETE";0;NA
2016;1;"E6";"CETE";0;NA
2016;2;"E6";"CETE";0;NA
2016;3;"E6";"CETE";0;NA
2016;4;"E6";"CETE";0;NA
2016;5;"E6";"CETE";0;NA
2016;6;"E6";"CETE";1;NA
2016;7;"E6";"CETE";0;NA
2016;8;"E6";"CETE";0;NA
2016;9;"E6";"CETE";0;NA
2016;1;"F1";"CETE";0;NA
2016;2;"F1";"CETE";1;NA
2016;3;"F1";"CETE";0;NA
2016;4;"F1";"CETE";0;NA
2016;5;"F1";"CETE";0;NA
2016;6;"F1";"CETE";0;NA
2016;7;"F1";"CETE";0;NA
2016;8;"F1";"CETE";0;NA
2016;9;"F1";"CETE";0;NA
2016;1;"F2";"CETE";1;NA
2016;2;"F2";"CETE";0;NA
2016;3;"F2";"CETE";0;NA
2016;4;"F2";"CETE";0;NA
2016;5;"F2";"CETE";0;NA
2016;6;"F2";"CETE";0;NA
2016;7;"F2";"CETE";0;NA
2016;8;"F2";"CETE";0;NA
2016;9;"F2";"CETE";0;NA
2016;1;"F3";"CETE";0;NA
2016;2;"F3";"CETE";0;NA
2016;3;"F3";"CETE";0;NA
2016;4;"F3";"CETE";0;NA
2016;5;"F3";"CETE";1;NA
2016;6;"F3";"CETE";0;NA
2016;7;"F3";"CETE";0;NA
2016;8;"F3";"CETE";0;NA
2016;9;"F3";"CETE";0;NA
2016;1;"F4";"CETE";0;NA
2016;2;"F4";"CETE";0;NA
2016;3;"F4";"CETE";0;NA
2016;4;"F4";"CETE";0;NA
2016;5;"F4";"CETE";2;NA
2016;6;"F4";"CETE";0;NA
2016;7;"F4";"CETE";0;NA
2016;8;"F4";"CETE";0;NA
2016;9;"F4";"CETE";0;NA
2016;1;"F5";"CETE";1;NA
2016;2;"F5";"CETE";0;NA
2016;3;"F5";"CETE";1;NA
2016;4;"F5";"CETE";0;NA
2016;5;"F5";"CETE";1;NA
2016;6;"F5";"CETE";0;NA
2016;7;"F5";"CETE";0;NA
2016;8;"F5";"CETE";0;NA
2016;9;"F5";"CETE";0;NA
2016;1;"F6";"CETE";0;NA
2016;2;"F6";"CETE";0;NA
2016;3;"F6";"CETE";1;NA
2016;4;"F6";"CETE";0;NA
2016;5;"F6";"CETE";0;NA
2016;6;"F6";"CETE";0;NA
2016;7;"F6";"CETE";0;NA
2016;8;"F6";"CETE";0;NA
2016;9;"F6";"CETE";0;NA
2016;1;"A1";"CHFU";8;1018,93239053867
2016;2;"A1";"CHFU";13;589,366491117066
